SalesOrderID,ProductID,QuantitySold,OrderDate,Deposit,TransactionDate,PaymentMethod,TotalAmount,Tax,Discount,WarehouseID,EmployeeID,CustomerID
7065,376,45,2013-06-23 06:17:05,187.36,2013-07-29 06:17:05,Bank Transfer,8064.38,211.04,403.4,6,66,475
7066,297,96,2013-03-29 16:08:56,863.88,2013-04-28 16:08:56,Bank Transfer,9249.42,30.02,360.74,10,17,626
7067,434,15,2021-01-15 05:08:47,126.16,2021-02-28 05:08:47,Bank Transfer,7613.97,655.61,0.97,5,45,365
7068,430,64,2010-10-26 02:11:14,181.53,2010-11-27 02:11:14,Credit Card,3604.64,687.38,344.49,1,79,258
7069,486,40,2015-08-24 08:11:43,315.07,2015-10-19 08:11:43,Credit Card,3494.5,199.37,353.89,9,38,699
7070,285,64,2011-04-26 13:41:28,887.49,2011-06-24 13:41:28,Bank Transfer,9779.64,636.54,124.83,10,69,703
7071,437,36,2020-05-07 19:18:38,720.46,2020-06-28 19:18:38,Cash,1993.01,535.05,76.04,5,46,175
7072,500,8,2016-06-26 12:59:35,741.95,2016-08-06 12:59:35,Credit Card,8054.14,587.97,304.07,3,72,555
7073,55,93,2014-12-20 22:39:25,168.96,2015-02-13 22:39:25,Credit Card,1040.02,314.3,330.39,4,54,108
7074,295,43,2024-09-02 05:59:16,930.23,2024-10-04 05:59:16,Bank Transfer,758.91,715.44,361.91,6,73,127
7075,282,35,2021-06-02 02:47:47,666.35,2021-07-27 02:47:47,Bank Transfer,3515.09,670.47,16.08,6,94,860
7076,258,33,2015-04-21 02:41:05,590.21,2015-06-15 02:41:05,Credit Card,5421.55,768.1,381.88,1,100,315
7077,23,38,2021-10-22 09:13:22,454.38,2021-11-27 09:13:22,Bank Transfer,2442.95,656.12,410.74,1,39,724
7078,287,51,2021-01-11 14:59:24,423.25,2021-03-02 14:59:24,Credit Card,4848.95,469.19,394.16,8,83,573
7079,405,7,2017-12-29 16:28:54,240.25,2018-02-09 16:28:54,Credit Card,4900.9,349.38,331.91,3,31,668
7080,233,57,2022-01-18 23:46:47,563.29,2022-03-04 23:46:47,Cash,4270.8,253.97,213.55,3,97,223
7081,461,42,2021-05-06 16:02:11,22.9,2021-06-11 16:02:11,Credit Card,2781.11,908.29,318.1,5,85,556
7082,117,89,2010-09-20 20:51:54,347.83,2010-11-14 20:51:54,Bank Transfer,1202.69,615.49,155.93,5,75,346
7083,309,30,2024-08-26 22:44:29,305.16,2024-09-30 22:44:29,Cash,7686.09,410,254.05,1,9,860
7084,390,10,2012-05-22 18:05:38,202.54,2012-06-29 18:05:38,Credit Card,585.16,639.35,56.7,3,53,963
7085,218,46,2018-01-11 08:03:04,932.39,2018-03-10 08:03:04,Cash,5494.12,848.63,417.94,6,89,110
7086,221,22,2018-01-26 23:17:27,516.94,2018-02-26 23:17:27,Cash,4611.3,288.15,227.89,10,42,647
7087,26,36,2024-05-25 12:47:17,209.79,2024-07-18 12:47:17,Cash,7666.55,796.69,213.26,3,25,771
7088,433,41,2018-12-19 18:20:29,140.51,2019-01-24 18:20:29,Cash,1716,652.87,190.29,6,29,729
7089,323,33,2014-08-13 04:29:39,375.78,2014-09-23 04:29:39,Credit Card,2093.1,238.93,340.47,10,2,792
7090,49,50,2014-10-25 23:52:52,398.97,2014-12-20 23:52:52,Bank Transfer,7646.15,574.77,221.74,7,34,589
7091,418,75,2022-12-24 13:44:32,88.86,2023-02-07 13:44:32,Credit Card,8021.21,722.09,76.54,2,85,912
7092,190,49,2021-02-03 21:27:17,231.37,2021-03-05 21:27:17,Cash,9361.12,286.46,331.35,3,75,252
7093,174,75,2021-04-09 13:38:48,276.81,2021-05-14 13:38:48,Cash,772.71,194.79,3.27,9,37,378
7094,108,18,2019-07-19 22:24:29,577.18,2019-09-02 22:24:29,Credit Card,8293.5,869.31,38.48,1,101,674
7095,285,82,2021-04-14 08:28:23,775.38,2021-06-13 08:28:23,Cash,3777.52,117.87,485.18,2,17,656
7096,331,84,2012-06-11 23:55:40,974.28,2012-08-06 23:55:40,Bank Transfer,3989.13,418.53,107.46,4,94,21
7097,139,95,2020-06-03 14:48:04,578.33,2020-07-26 14:48:04,Cash,462.6,648.86,283.21,10,64,462
7098,236,88,2022-10-11 08:33:33,490.45,2022-11-18 08:33:33,Bank Transfer,9109.2,11.51,207.2,4,96,123
7099,259,10,2024-08-25 22:05:26,547.62,2024-10-07 22:05:26,Credit Card,1597.29,435.85,194.08,10,46,662
7100,441,50,2016-09-16 00:30:48,625.35,2016-10-27 00:30:48,Bank Transfer,6289.11,448.02,66.58,9,56,707
7101,124,60,2019-07-19 10:11:23,131.96,2019-08-29 10:11:23,Credit Card,8697.72,898.94,145.36,9,49,201
7102,145,41,2015-04-16 04:11:32,293.58,2015-06-03 04:11:32,Credit Card,5695.76,681.5,175.26,7,55,465
7103,259,58,2018-01-24 09:24:12,624.15,2018-03-07 09:24:12,Cash,9904.44,878.9,386.39,6,92,469
7104,223,86,2019-05-26 07:43:35,916.86,2019-07-25 07:43:35,Cash,9120.82,526.74,164.36,10,94,444
7105,109,21,2015-02-28 20:31:10,802.59,2015-04-02 20:31:10,Bank Transfer,7782.57,767.99,470.29,9,48,250
7106,490,5,2023-01-23 09:13:22,35.54,2023-03-05 09:13:22,Cash,2865.91,595.26,197.45,4,38,124
7107,145,55,2015-02-18 17:57:05,44.82,2015-04-04 17:57:05,Bank Transfer,4380.83,704.62,470.41,1,23,354
7108,99,46,2013-01-08 03:07:40,909.99,2013-02-08 03:07:40,Bank Transfer,5361.81,635.51,61.7,5,11,56
7109,444,11,2011-05-23 18:03:19,299.41,2011-07-13 18:03:19,Cash,5571.57,150.78,89,9,16,98
7110,262,17,2019-06-19 16:55:39,424.77,2019-08-10 16:55:39,Credit Card,2738.64,836.48,97.24,4,99,423
7111,447,69,2014-01-23 03:06:46,588.84,2014-03-04 03:06:46,Credit Card,2566.92,440.38,188.66,10,12,530
7112,364,90,2022-08-27 20:09:46,106.28,2022-10-24 20:09:46,Credit Card,355.1,29.79,469.77,6,92,894
7113,261,35,2016-08-05 21:42:20,700.56,2016-09-24 21:42:20,Bank Transfer,3049.86,488.39,397,7,24,884
7114,308,51,2011-09-28 23:12:28,576.23,2011-11-21 23:12:28,Cash,5497,338.8,229.46,9,51,820
7115,402,69,2010-10-28 10:29:39,674.6,2010-11-29 10:29:39,Bank Transfer,853.58,887.85,380.78,7,30,723
7116,388,78,2016-10-13 08:19:26,202.94,2016-11-16 08:19:26,Cash,5191.73,669.82,406.53,9,34,486
7117,431,51,2013-05-04 00:50:22,32.4,2013-06-28 00:50:22,Bank Transfer,6314.92,622.94,476.36,4,57,962
7118,398,38,2012-08-21 20:19:41,767.68,2012-10-18 20:19:41,Cash,5661.42,683.32,191.95,4,32,787
7119,388,50,2013-06-06 11:52:31,874.18,2013-07-13 11:52:31,Bank Transfer,1582.46,348.32,42.87,1,42,712
7120,93,36,2011-05-05 10:32:15,471.21,2011-07-01 10:32:15,Credit Card,2658.44,530.28,37.31,8,70,697
7121,471,100,2016-09-26 13:41:12,208.45,2016-10-31 13:41:12,Cash,514.67,420.96,46.46,10,28,836
7122,450,43,2012-08-16 04:03:07,573.35,2012-09-22 04:03:07,Credit Card,9331.49,71.52,177.04,7,27,744
7123,332,77,2016-02-15 01:32:22,512.11,2016-04-11 01:32:22,Bank Transfer,1565.94,142.44,54.54,5,96,21
7124,273,81,2021-12-29 05:52:56,263.38,2022-02-11 05:52:56,Credit Card,196.85,403.79,19.95,1,38,61
7125,187,17,2012-09-11 17:42:39,656.34,2012-10-11 17:42:39,Bank Transfer,9832.79,968.72,326.89,8,68,777
7126,287,99,2023-07-02 03:30:35,453.83,2023-08-12 03:30:35,Credit Card,2276.5,388.41,427.58,8,87,500
7127,18,40,2012-09-15 04:36:14,722.05,2012-11-06 04:36:14,Bank Transfer,7837.27,505.17,307.72,9,29,680
7128,381,71,2014-07-26 14:40:32,992.95,2014-09-07 14:40:32,Bank Transfer,1346.46,658.62,498.56,10,100,451
7129,10,39,2016-10-10 02:33:21,967.93,2016-11-16 02:33:21,Cash,2570.11,294.06,389.7,1,82,878
7130,125,41,2018-07-09 11:16:52,356.51,2018-08-14 11:16:52,Cash,9303.32,457.17,92.23,5,58,281
7131,422,16,2017-06-03 08:17:46,179.95,2017-07-16 08:17:46,Credit Card,2099.68,57.91,125.34,7,60,544
7132,179,8,2018-06-13 06:21:51,47.61,2018-08-01 06:21:51,Bank Transfer,5156.96,215.04,411.23,6,38,790
7133,58,56,2018-08-09 17:46:09,288.01,2018-09-27 17:46:09,Credit Card,9662.92,322.29,331.67,4,56,7
7134,98,48,2016-01-07 20:36:41,782.34,2016-02-08 20:36:41,Credit Card,9254.33,697.68,478.51,7,85,16
7135,37,47,2017-08-19 01:28:01,54,2017-09-26 01:28:01,Credit Card,9187.93,844.41,481.72,4,48,942
7136,174,51,2011-09-23 09:29:50,681.04,2011-10-23 09:29:50,Credit Card,781.58,94.38,120.43,1,65,70
7137,426,85,2024-06-20 10:22:14,154.55,2024-08-16 10:22:14,Credit Card,4754.92,631.42,10.05,7,53,683
7138,389,60,2011-04-19 21:42:22,249.11,2011-06-18 21:42:22,Bank Transfer,1627.51,807.66,370.05,4,4,380
7139,165,19,2011-06-03 05:51:42,782.56,2011-07-14 05:51:42,Cash,509.72,997.69,494.68,9,37,54
7140,254,25,2016-07-21 19:48:11,474.88,2016-08-29 19:48:11,Credit Card,8920.04,462.19,324.14,1,32,817
7141,325,56,2011-05-28 03:48:37,301.36,2011-07-21 03:48:37,Credit Card,1215.51,546.44,6.26,1,44,531
7142,79,28,2020-10-16 04:05:57,590.17,2020-11-15 04:05:57,Bank Transfer,6308.34,209.79,359.24,1,25,327
7143,211,65,2012-12-16 15:58:35,937.32,2013-02-08 15:58:35,Cash,3349.45,121.7,256.79,9,44,228
7144,320,24,2014-10-01 20:03:09,977.46,2014-11-19 20:03:09,Credit Card,2185.64,464.41,376.73,2,52,265
7145,343,60,2016-04-14 21:22:31,331.48,2016-05-20 21:22:31,Credit Card,2252.29,467.72,480.98,1,98,924
7146,126,80,2018-09-21 11:12:50,322.26,2018-10-24 11:12:50,Bank Transfer,6507.13,676.8,430.78,5,100,811
7147,464,49,2011-10-15 01:14:24,299.05,2011-11-30 01:14:24,Credit Card,236.96,688.24,14.2,5,23,623
7148,491,100,2024-03-07 22:36:52,935.27,2024-04-08 22:36:52,Cash,6827.06,523.36,372.54,1,38,821
7149,370,56,2017-01-08 16:48:08,743.91,2017-02-08 16:48:08,Bank Transfer,5159.66,306.71,474.99,7,3,44
7150,282,19,2019-01-08 18:26:45,889.87,2019-03-04 18:26:45,Bank Transfer,7831.99,250.41,347.21,4,16,23
7151,388,23,2015-08-01 02:53:21,752.11,2015-09-01 02:53:21,Cash,7379.69,883.49,242.4,5,19,903
7152,483,38,2019-09-10 17:15:45,584.68,2019-11-08 17:15:45,Cash,2123.91,194.45,100.39,4,39,603
7153,72,21,2014-05-08 05:10:28,204.48,2014-06-17 05:10:28,Cash,6166.92,223.78,236.69,3,71,865
7154,334,93,2013-01-19 06:40:01,359.29,2013-03-10 06:40:01,Cash,5863.74,688.06,181.75,3,45,177
7155,403,80,2016-03-09 03:46:31,983.7,2016-04-28 03:46:31,Bank Transfer,2964.1,175.18,191.31,10,20,277
7156,48,67,2019-12-18 17:53:02,925.64,2020-02-02 17:53:02,Credit Card,1239.41,2.09,426.04,2,81,785
7157,181,78,2012-10-04 09:58:28,630.8,2012-12-02 09:58:28,Credit Card,5082.71,937,20.03,8,68,990
7158,14,69,2015-08-07 07:05:56,87.11,2015-09-11 07:05:56,Bank Transfer,4193.96,86.57,186.24,1,67,897
7159,271,14,2024-05-09 13:23:35,894.58,2024-06-12 13:23:35,Bank Transfer,3742.89,414.31,373.45,7,31,6
7160,357,96,2023-10-03 21:56:28,722.3,2023-11-02 21:56:28,Bank Transfer,9292.87,468.71,145.11,3,87,81
7161,47,21,2011-08-16 06:55:25,861.42,2011-09-18 06:55:25,Credit Card,9120.5,102.16,26.71,8,38,213
7162,267,14,2013-12-23 13:45:48,196.42,2014-01-26 13:45:48,Bank Transfer,5138.23,712.65,91.61,3,95,264
7163,102,74,2017-05-22 04:07:11,324.48,2017-07-05 04:07:11,Credit Card,1070.2,723.49,474.39,2,22,796
7164,500,98,2024-01-24 02:48:58,419.68,2024-03-22 02:48:58,Credit Card,8247.12,657.63,201.75,7,25,252
7165,472,43,2022-10-18 20:36:13,641.37,2022-12-01 20:36:13,Credit Card,8662.3,266.47,69.78,5,77,725
7166,317,31,2016-08-09 10:35:01,726.39,2016-09-11 10:35:01,Bank Transfer,8004.88,915.95,150.29,10,60,568
7167,450,70,2017-05-12 10:01:12,628.57,2017-06-12 10:01:12,Cash,1688.87,555.26,334.41,9,41,62
7168,155,58,2012-04-03 12:01:18,504.58,2012-05-27 12:01:18,Cash,5209.44,42.51,206.51,7,31,581
7169,276,40,2011-11-26 09:08:57,76.92,2012-01-10 09:08:57,Bank Transfer,6438.01,4.53,387.93,10,87,20
7170,285,66,2011-03-08 19:03:52,778.36,2011-05-06 19:03:52,Credit Card,6088.11,264.07,38.39,10,69,96
7171,201,91,2016-01-23 08:33:40,152.74,2016-03-17 08:33:40,Bank Transfer,7434.47,230.97,251.5,10,15,267
7172,402,10,2021-10-08 15:57:56,302.5,2021-11-26 15:57:56,Credit Card,8234.73,793.6,140.47,1,86,863
7173,287,39,2019-02-02 11:54:19,131.16,2019-03-28 11:54:19,Cash,6916.01,44.48,336.59,1,35,667
7174,23,19,2014-06-03 16:12:28,726.18,2014-07-06 16:12:28,Bank Transfer,6490.2,401.68,316.94,4,75,785
7175,109,9,2018-10-12 02:52:52,702.17,2018-11-25 02:52:52,Cash,7741.98,264.62,396.77,7,1,602
7176,203,41,2011-02-12 20:19:14,186.64,2011-04-08 20:19:14,Bank Transfer,1795.94,617.24,160.65,2,83,51
7177,415,5,2019-12-31 22:09:05,495.65,2020-02-16 22:09:05,Bank Transfer,6741.04,235.61,199.5,5,67,79
7178,110,76,2018-12-03 08:15:06,215.64,2019-01-14 08:15:06,Bank Transfer,6773.82,211.58,476.94,9,44,355
7179,82,90,2016-07-20 02:24:32,993.28,2016-08-22 02:24:32,Bank Transfer,913.37,448.69,483.97,8,24,814
7180,100,25,2014-03-11 15:32:30,440.46,2014-04-30 15:32:30,Cash,3247.27,826.24,453.14,3,70,821
7181,178,22,2017-03-06 10:08:05,509.34,2017-04-07 10:08:05,Bank Transfer,6292.13,901.9,316.95,7,67,879
7182,439,14,2014-08-17 18:43:11,590.68,2014-09-22 18:43:11,Credit Card,2480.49,922.34,166.3,3,74,623
7183,314,29,2023-07-15 04:01:46,221.84,2023-08-29 04:01:46,Cash,2334.1,196.25,230.55,10,97,688
7184,114,95,2021-08-15 08:20:32,871.44,2021-09-14 08:20:32,Bank Transfer,4256.29,862.64,383.62,5,76,346
7185,440,20,2014-10-16 10:22:24,512.95,2014-11-23 10:22:24,Cash,2802.32,256.34,109.24,8,66,50
7186,71,5,2016-03-26 21:52:17,563.61,2016-05-16 21:52:17,Bank Transfer,2756.59,894.09,253.67,10,37,937
7187,198,8,2021-10-06 10:32:37,789.82,2021-11-29 10:32:37,Cash,4057.5,478.57,223.2,8,81,338
7188,188,96,2011-08-16 16:14:44,118.83,2011-09-21 16:14:44,Credit Card,3752.44,717.95,373.91,4,1,836
7189,421,72,2017-11-27 04:34:09,915.21,2018-01-16 04:34:09,Bank Transfer,2177.66,805.01,137.16,10,40,23
7190,405,60,2019-04-18 15:42:39,681.59,2019-06-03 15:42:39,Cash,8326.04,963.89,339.98,5,77,76
7191,443,31,2016-12-05 03:08:37,319.78,2017-01-29 03:08:37,Credit Card,6326.95,896.43,172.98,5,16,653
7192,411,10,2017-06-01 00:37:09,755.09,2017-07-12 00:37:09,Cash,2212.98,478.14,476.93,5,46,449
7193,332,100,2014-01-28 22:19:38,216.73,2014-03-05 22:19:38,Credit Card,6572.4,122.33,375.32,4,36,195
7194,247,44,2013-09-12 06:37:23,475.55,2013-10-26 06:37:23,Credit Card,9830.59,366.68,330.95,8,18,197
7195,327,48,2014-01-25 23:53:25,701.86,2014-03-03 23:53:25,Bank Transfer,7840.64,720.36,212.22,4,3,483
7196,213,10,2012-10-31 10:33:59,71.74,2012-12-01 10:33:59,Cash,94.34,462.97,482.16,2,93,278
7197,187,57,2017-08-27 15:29:32,365.06,2017-10-09 15:29:32,Bank Transfer,7087.64,828.29,469.21,9,23,448
7198,186,92,2019-08-31 13:43:56,749.01,2019-10-10 13:43:56,Credit Card,6025.7,455.82,364.73,5,51,961
7199,48,76,2014-05-18 17:33:00,791.89,2014-07-11 17:33:00,Credit Card,870.85,938.58,38.55,6,26,641
7200,23,15,2014-03-17 13:37:54,436.94,2014-05-13 13:37:54,Credit Card,2201.64,368.34,457.01,8,41,995
7201,283,50,2023-10-28 16:26:41,55.93,2023-11-27 16:26:41,Cash,7557.11,813.45,268.45,7,89,807
7202,471,10,2018-05-08 15:39:10,998.93,2018-07-06 15:39:10,Credit Card,5284.81,199.68,274.72,2,100,550
7203,166,71,2022-11-23 18:37:06,696.69,2023-01-22 18:37:06,Credit Card,1285.94,548.54,383.76,9,69,290
7204,424,2,2019-10-07 04:32:28,197.94,2019-11-24 04:32:28,Credit Card,3722.96,979.31,440.21,1,100,775
7205,363,42,2021-01-13 22:16:42,607.66,2021-02-19 22:16:42,Cash,7012,4.34,270.47,1,43,890
7206,132,37,2023-02-28 03:29:36,659.41,2023-04-16 03:29:36,Cash,5601.82,311.73,299.24,9,87,84
7207,235,66,2016-04-19 22:04:16,625.34,2016-05-21 22:04:16,Credit Card,4932.19,480.14,201.71,7,83,403
7208,362,56,2012-06-19 07:37:30,628.64,2012-08-01 07:37:30,Bank Transfer,8854.11,667.56,3.9,9,26,572
7209,84,9,2012-01-02 13:16:56,157.49,2012-02-24 13:16:56,Cash,3493.12,787.8,284.05,4,71,689
7210,164,39,2016-04-12 07:36:44,330.08,2016-05-28 07:36:44,Cash,9351.03,627.04,395.14,5,102,160
7211,179,83,2012-10-06 08:40:16,749.76,2012-11-26 08:40:16,Bank Transfer,3180.18,622.79,468.2,4,83,56
7212,114,43,2014-03-06 07:27:12,369.52,2014-04-07 07:27:12,Cash,6671.23,499.19,418.83,6,63,844
7213,423,67,2014-12-02 18:14:20,519.91,2015-01-24 18:14:20,Bank Transfer,8665.33,297.78,227.4,1,62,625
7214,290,64,2020-04-16 19:34:26,839.46,2020-05-25 19:34:26,Cash,3928.8,687.56,404.18,7,73,133
7215,59,46,2010-10-10 21:26:45,295.45,2010-11-14 21:26:45,Bank Transfer,3753.48,789.01,250.38,5,67,938
7216,482,50,2012-05-24 04:57:42,31.52,2012-07-18 04:57:42,Cash,9465.7,822.84,3.93,3,74,714
7217,359,99,2023-10-26 12:19:08,69.55,2023-11-25 12:19:08,Cash,5304.26,676.18,62.78,10,86,84
7218,150,24,2014-11-08 13:16:43,185.9,2014-12-27 13:16:43,Bank Transfer,5500.02,636.99,76.86,1,13,485
7219,352,63,2014-07-01 16:31:07,337.66,2014-08-06 16:31:07,Credit Card,9170.99,869.96,339.5,7,90,979
7220,57,92,2014-02-21 08:32:08,727.05,2014-04-13 08:32:08,Bank Transfer,746.52,902.41,333.91,8,57,472
7221,97,81,2022-07-21 20:14:52,921.78,2022-09-05 20:14:52,Credit Card,4266.62,14.41,313.59,7,45,306
7222,34,89,2012-04-11 13:24:53,925.4,2012-05-24 13:24:53,Credit Card,7350.67,250.55,211.18,8,100,195
7223,196,27,2014-05-19 07:06:49,609.75,2014-06-29 07:06:49,Credit Card,8842.71,432.62,212.53,7,17,996
7224,353,42,2014-02-05 07:01:29,702.67,2014-03-14 07:01:29,Cash,274.44,433.99,477.92,5,84,825
7225,374,2,2012-07-05 19:43:51,192.65,2012-08-16 19:43:51,Bank Transfer,2026.54,667.69,241.27,2,84,716
7226,500,35,2019-11-03 22:35:55,373.56,2019-12-13 22:35:55,Bank Transfer,6735.45,843.9,463.9,7,47,900
7227,231,59,2019-04-01 04:55:41,472.42,2019-05-02 04:55:41,Bank Transfer,1002.39,419.53,454.38,4,25,503
7228,253,42,2016-02-13 01:24:59,170.54,2016-03-23 01:24:59,Bank Transfer,7491.38,424.67,256.92,6,73,682
7229,119,100,2012-04-24 15:12:06,250.54,2012-06-05 15:12:06,Credit Card,5493.11,54.01,240.1,8,43,410
7230,94,81,2021-06-20 02:02:22,146.2,2021-07-31 02:02:22,Cash,1409.86,347.04,347.17,10,85,738
7231,97,98,2023-07-30 23:19:30,507.24,2023-09-02 23:19:30,Bank Transfer,9198.06,131.79,431.96,9,60,498
7232,338,91,2010-12-16 05:40:20,337.29,2011-01-31 05:40:20,Credit Card,136.75,146.65,65.09,7,8,480
7233,90,49,2020-03-01 07:59:54,179.25,2020-04-19 07:59:54,Cash,9300.45,732.49,456.5,8,15,40
7234,374,8,2011-05-16 23:15:38,649.2,2011-06-19 23:15:38,Credit Card,970.58,606.7,153.18,10,9,414
7235,352,3,2012-12-10 13:58:58,629.04,2013-01-31 13:58:58,Bank Transfer,7484.8,929.32,461.04,9,43,81
7236,180,18,2012-06-06 23:04:52,414.59,2012-07-21 23:04:52,Credit Card,5553.14,490.47,477.01,1,91,457
7237,434,58,2018-03-25 03:50:31,24.56,2018-04-30 03:50:31,Cash,5307.89,330.64,258.27,7,44,458
7238,259,9,2019-09-20 11:29:22,221.13,2019-11-03 11:29:22,Cash,7378.96,936.69,65.89,10,78,70
7239,498,5,2023-06-11 20:43:15,556.3,2023-08-03 20:43:15,Bank Transfer,7862.93,723.33,492.3,10,67,856
7240,443,35,2010-12-19 18:26:30,18.02,2011-01-30 18:26:30,Credit Card,6859.37,314.22,111.05,1,12,35
7241,422,27,2014-05-14 01:15:43,21.67,2014-06-28 01:15:43,Bank Transfer,5879.92,591.58,212.19,2,20,977
7242,186,51,2011-01-11 16:07:55,657.28,2011-03-02 16:07:55,Bank Transfer,4179.93,353.97,249.98,2,62,226
7243,431,84,2012-05-19 02:22:31,328.04,2012-07-07 02:22:31,Cash,3979.66,3.13,19.5,6,89,751
7244,28,61,2019-10-04 02:00:09,80.37,2019-11-17 02:00:09,Cash,9743.13,166.69,403.97,2,47,726
7245,499,86,2020-08-30 23:06:49,29.01,2020-10-25 23:06:49,Cash,9190.22,480.07,239.24,6,2,868
7246,62,94,2020-07-16 04:16:19,444.16,2020-09-06 04:16:19,Credit Card,5898.73,485.75,64.82,5,58,258
7247,142,93,2022-10-27 14:45:53,119.37,2022-12-25 14:45:53,Bank Transfer,907.12,253.42,356.53,2,53,947
7248,439,15,2011-04-26 08:08:48,941.5,2011-05-31 08:08:48,Credit Card,5183.85,871.9,358.27,2,33,406
7249,286,1,2014-06-09 23:51:53,241.39,2014-07-28 23:51:53,Credit Card,1906.47,103.61,96.23,4,7,217
7250,87,19,2021-11-30 19:01:37,759.4,2022-01-23 19:01:37,Cash,7163.14,686.52,428.17,9,65,124
7251,64,76,2016-08-14 10:21:29,907.16,2016-09-24 10:21:29,Credit Card,9603.95,445.09,10.27,10,35,335
7252,310,53,2017-06-20 08:29:13,938.14,2017-07-31 08:29:13,Bank Transfer,766.89,626.39,448.22,4,90,276
7253,224,14,2014-02-05 07:59:53,790.53,2014-04-05 07:59:53,Bank Transfer,2788.09,262.5,466.06,2,90,637
7254,415,82,2013-03-30 10:19:54,712.41,2013-05-25 10:19:54,Cash,6909.92,244.97,63.14,2,65,668
7255,493,84,2011-06-26 00:07:14,802.16,2011-08-07 00:07:14,Bank Transfer,7201.98,552.62,168.4,3,46,985
7256,10,34,2022-09-22 02:42:10,40.16,2022-10-25 02:42:10,Credit Card,8568.78,17.46,493.56,9,23,519
7257,385,21,2024-04-27 18:17:26,424.02,2024-05-29 18:17:26,Bank Transfer,1392.15,570.74,141.46,2,60,82
7258,487,44,2011-03-28 03:54:42,833.84,2011-05-14 03:54:42,Cash,2801.19,222.43,128.47,9,45,723
7259,80,95,2014-11-21 05:07:16,9.29,2014-12-26 05:07:16,Cash,7251.43,790.74,437.81,2,80,387
7260,160,71,2023-07-04 09:55:35,919.89,2023-09-02 09:55:35,Bank Transfer,543.77,425.58,285.93,9,34,239
7261,434,60,2019-03-01 04:55:09,12.58,2019-04-15 04:55:09,Cash,1799.57,140.07,466.6,1,86,213
7262,56,26,2023-03-28 08:03:25,706.9,2023-05-27 08:03:25,Credit Card,495.19,561.44,373.89,2,10,673
7263,475,17,2011-08-30 13:53:26,505.58,2011-10-25 13:53:26,Bank Transfer,4855.74,302.02,366.33,2,5,707
7264,212,38,2011-11-19 11:53:19,944.89,2012-01-16 11:53:19,Cash,5796.72,261.84,374.94,1,7,991
7265,113,55,2023-07-15 20:07:27,823.92,2023-09-01 20:07:27,Bank Transfer,8004.17,338.22,441.17,7,99,255
7266,457,38,2016-03-18 02:39:06,150.53,2016-04-24 02:39:06,Bank Transfer,2192.72,713.51,454.4,9,82,980
7267,311,89,2018-10-23 05:41:37,355.43,2018-11-30 05:41:37,Cash,4872.91,412.2,29.44,5,65,747
7268,206,74,2015-04-02 09:48:05,962.49,2015-05-21 09:48:05,Cash,9823.28,918.05,134.81,5,46,289
7269,92,58,2015-10-10 07:05:32,953.66,2015-11-09 07:05:32,Cash,277.15,623.85,36.55,2,101,635
7270,378,21,2015-11-27 09:22:30,639.45,2016-01-25 09:22:30,Cash,6220.68,70.05,27.8,10,61,68
7271,337,94,2017-07-06 10:22:49,800.2,2017-08-05 10:22:49,Cash,3603.83,375.22,203.51,4,26,246
7272,283,63,2017-01-09 05:12:16,92.45,2017-03-01 05:12:16,Credit Card,1020.79,537.19,69.03,2,74,889
7273,366,33,2020-01-11 13:39:47,522.5,2020-02-25 13:39:47,Credit Card,8906.92,728.96,73.69,1,67,254
7274,14,61,2019-02-24 21:48:10,641.95,2019-04-23 21:48:10,Cash,7120.02,284.75,108.79,2,72,73
7275,187,59,2017-09-13 18:55:07,778.66,2017-10-28 18:55:07,Credit Card,396.03,819.08,296.72,4,79,806
7276,48,60,2019-08-26 18:20:16,711.67,2019-10-14 18:20:16,Cash,2343.56,500,98.13,5,21,546
7277,360,59,2012-03-18 06:54:37,350.48,2012-05-13 06:54:37,Cash,3682.55,221.97,283,3,24,428
7278,344,20,2021-03-22 17:52:17,115.02,2021-04-23 17:52:17,Credit Card,7285.79,793.96,497.93,5,12,944
7279,412,20,2016-02-19 17:16:32,250.76,2016-03-20 17:16:32,Bank Transfer,9654.28,657.97,159.15,7,94,345
7280,195,6,2017-11-17 19:16:24,492.71,2017-12-19 19:16:24,Bank Transfer,9593.54,179.85,45.23,2,24,647
7281,203,56,2024-03-01 00:11:11,440.09,2024-04-15 00:11:11,Cash,8293.95,195.52,17.81,5,88,297
7282,67,89,2023-01-21 09:10:24,191.38,2023-02-23 09:10:24,Bank Transfer,226.71,447.18,329.01,6,25,901
7283,376,69,2021-12-17 07:48:47,325.2,2022-01-18 07:48:47,Bank Transfer,6301.98,337.91,207.31,1,75,789
7284,407,100,2016-07-08 21:43:33,706.87,2016-08-26 21:43:33,Bank Transfer,9589.7,424.21,365.41,5,78,398
7285,89,62,2017-04-18 22:03:19,214.68,2017-06-14 22:03:19,Bank Transfer,4681.99,175.62,481.13,3,26,983
7286,99,64,2014-12-23 19:04:23,24.16,2015-02-14 19:04:23,Bank Transfer,4563.98,255.68,216.92,7,90,184
7287,370,73,2013-05-08 20:30:02,354.26,2013-06-19 20:30:02,Credit Card,9598.94,824.55,175.97,5,86,376
7288,453,69,2023-03-12 11:29:09,82.33,2023-05-10 11:29:09,Cash,6590.86,992.28,127.06,6,55,224
7289,337,47,2014-06-17 08:04:43,396.99,2014-08-03 08:04:43,Credit Card,3689.45,959.53,338.86,6,61,251
