ProductionID,ProductID,PlantID,ProductionStartDateTime,ProductionEndDateTime,BatchID,QualityStatusID,EmployeeID,Quantity
8653,308,7,2012-11-30 17:28:55,2012-12-17 17:28:55,156,3,13,678
8654,194,7,2020-01-04 15:23:53,2020-01-26 15:23:53,80,29,88,783
8655,38,6,2024-07-14 07:37:34,2024-07-29 07:37:34,24,24,50,301
8656,360,5,2016-06-17 07:48:11,2016-07-14 07:48:11,106,26,43,620
8657,76,4,2022-03-29 10:16:55,2022-04-25 10:16:55,160,14,100,384
8658,479,10,2018-07-18 15:02:41,2018-08-15 15:02:41,121,18,20,443
8659,10,1,2023-05-31 13:08:05,2023-06-23 13:08:05,135,1,1,289
8660,2,4,2016-09-26 14:00:11,2016-10-17 14:00:11,48,6,54,42
8661,7,9,2011-07-09 02:52:36,2011-08-03 02:52:36,130,25,69,314
8662,479,4,2020-02-22 18:59:44,2020-03-20 18:59:44,145,3,26,711
8663,318,8,2016-04-10 11:44:46,2016-04-28 11:44:46,63,4,3,991
8664,109,9,2013-09-18 11:04:02,2013-10-07 11:04:02,133,17,83,676
8665,114,2,2013-03-26 10:49:47,2013-04-18 10:49:47,196,6,80,721
8666,160,5,2022-07-29 23:38:10,2022-08-12 23:38:10,42,17,19,244
8667,216,2,2021-12-15 22:52:19,2022-01-09 22:52:19,111,2,98,88
8668,340,10,2022-01-31 16:56:55,2022-02-14 16:56:55,126,5,96,862
8669,320,4,2013-03-16 02:19:43,2013-04-07 02:19:43,183,18,22,71
8670,434,2,2020-07-10 04:42:42,2020-07-26 04:42:42,11,4,47,776
8671,3,7,2016-01-13 11:11:30,2016-01-28 11:11:30,13,28,96,614
8672,414,9,2020-07-19 19:02:41,2020-08-09 19:02:41,78,19,62,693
8673,145,3,2018-08-22 12:10:53,2018-09-05 12:10:53,180,2,75,449
8674,439,8,2016-01-05 05:53:21,2016-01-29 05:53:21,173,13,55,687
8675,124,2,2022-02-07 11:09:27,2022-03-06 11:09:27,9,2,78,978
8676,172,4,2020-07-23 08:30:27,2020-08-10 08:30:27,20,20,94,879
8677,464,5,2012-09-27 17:49:52,2012-10-23 17:49:52,36,5,28,393
8678,381,4,2023-07-07 19:10:45,2023-07-26 19:10:45,43,16,11,265
8679,442,8,2021-01-01 01:50:52,2021-01-29 01:50:52,199,23,23,660
8680,178,1,2023-10-08 21:50:37,2023-11-01 21:50:37,124,13,20,201
8681,420,3,2011-11-06 06:13:01,2011-11-23 06:13:01,200,15,48,41
8682,340,5,2011-08-13 15:46:10,2011-09-05 15:46:10,80,27,34,527
8683,43,8,2018-11-19 09:11:24,2018-12-06 09:11:24,200,26,86,294
8684,298,4,2019-07-28 08:00:12,2019-08-22 08:00:12,107,1,10,408
8685,224,9,2015-05-07 09:07:34,2015-05-22 09:07:34,122,24,101,845
8686,197,4,2011-06-29 17:16:54,2011-07-24 17:16:54,189,1,63,205
8687,84,3,2019-10-17 05:09:03,2019-11-07 05:09:03,169,11,62,382
8688,134,9,2011-04-22 02:13:32,2011-05-14 02:13:32,62,13,27,615
8689,228,1,2011-11-21 15:46:11,2011-12-06 15:46:11,27,27,28,807
8690,315,9,2012-08-13 09:07:16,2012-09-04 09:07:16,140,4,1,148
8691,165,8,2018-10-28 18:42:55,2018-11-20 18:42:55,143,17,17,178
8692,107,4,2021-01-25 11:41:03,2021-02-18 11:41:03,174,28,44,543
8693,70,4,2012-06-22 19:56:57,2012-07-12 19:56:57,71,28,19,673
8694,117,5,2014-05-25 14:39:04,2014-06-10 14:39:04,195,5,19,428
8695,39,1,2024-08-19 16:35:57,2024-09-06 16:35:57,32,9,82,282
8696,73,4,2023-10-29 01:30:48,2023-11-24 01:30:48,2,12,49,843
8697,402,6,2021-10-10 11:51:24,2021-10-30 11:51:24,194,15,58,432
8698,373,7,2023-07-11 09:03:56,2023-07-25 09:03:56,28,21,82,155
8699,64,8,2012-07-15 14:57:21,2012-08-03 14:57:21,67,8,39,177
8700,15,9,2012-10-03 16:07:51,2012-10-18 16:07:51,80,8,79,550
8701,263,10,2011-07-16 09:59:03,2011-08-12 09:59:03,52,23,73,28
8702,361,2,2020-02-25 03:22:10,2020-03-13 03:22:10,112,20,53,268
8703,222,9,2016-04-28 16:26:53,2016-05-18 16:26:53,3,25,20,846
8704,201,9,2016-10-06 19:13:24,2016-11-02 19:13:24,122,10,96,573
8705,57,2,2018-01-13 08:08:31,2018-02-01 08:08:31,115,27,55,680
8706,359,7,2019-10-26 20:19:04,2019-11-20 20:19:04,30,5,36,504
8707,409,7,2020-11-20 16:08:39,2020-12-16 16:08:39,165,18,42,805
8708,300,8,2019-04-01 02:23:47,2019-04-26 02:23:47,97,14,39,804
8709,289,3,2013-07-22 13:08:38,2013-08-11 13:08:38,111,12,77,694
8710,327,1,2016-03-23 13:36:43,2016-04-20 13:36:43,47,18,21,485
8711,482,8,2021-04-08 09:39:05,2021-05-05 09:39:05,179,10,53,630
8712,143,9,2022-02-24 04:45:55,2022-03-22 04:45:55,47,11,92,298
8713,161,8,2016-08-28 01:47:03,2016-09-23 01:47:03,98,8,38,302
8714,232,9,2012-06-06 01:08:13,2012-07-02 01:08:13,44,2,7,112
8715,252,7,2020-12-10 05:10:17,2020-12-27 05:10:17,131,8,47,949
8716,443,3,2023-08-01 02:50:36,2023-08-29 02:50:36,187,24,87,535
8717,121,8,2011-01-17 17:10:55,2011-02-01 17:10:55,34,22,34,178
8718,386,1,2021-05-05 03:24:39,2021-06-02 03:24:39,74,14,96,376
8719,489,6,2017-10-03 03:29:36,2017-10-20 03:29:36,41,3,84,505
8720,32,6,2024-06-25 19:21:43,2024-07-19 19:21:43,122,5,49,815
8721,233,10,2021-04-10 05:38:36,2021-05-01 05:38:36,141,7,6,827
8722,25,3,2024-04-16 08:56:08,2024-05-13 08:56:08,185,24,7,197
8723,138,4,2017-09-22 10:36:23,2017-10-06 10:36:23,52,2,102,498
8724,290,1,2021-02-20 19:21:54,2021-03-13 19:21:54,185,1,82,95
8725,467,2,2023-06-29 20:28:00,2023-07-15 20:28:00,93,29,25,185
8726,258,9,2019-09-23 16:02:47,2019-10-10 16:02:47,80,2,73,627
8727,190,6,2020-08-03 09:08:08,2020-08-22 09:08:08,3,30,55,854
8728,249,2,2018-06-21 20:01:01,2018-07-07 20:01:01,143,4,7,394
8729,37,10,2010-09-27 13:33:42,2010-10-14 13:33:42,137,12,37,283
8730,279,1,2021-01-08 00:16:05,2021-02-02 00:16:05,111,13,58,914
8731,196,5,2024-07-14 08:56:13,2024-08-08 08:56:13,181,14,18,652
8732,408,1,2022-04-02 05:33:46,2022-04-25 05:33:46,171,28,100,730
8733,166,2,2016-10-15 03:50:47,2016-11-04 03:50:47,103,12,11,136
8734,164,5,2021-03-15 02:20:13,2021-04-04 02:20:13,122,27,26,495
8735,140,3,2021-11-25 00:26:57,2021-12-09 00:26:57,167,3,101,311
8736,187,3,2014-11-19 17:33:38,2014-12-04 17:33:38,61,18,58,450
8737,385,9,2013-07-17 12:19:49,2013-08-12 12:19:49,127,26,8,786
8738,4,10,2018-04-24 10:05:18,2018-05-08 10:05:18,136,11,35,935
8739,29,7,2011-04-07 02:24:11,2011-04-26 02:24:11,164,20,27,826
8740,321,8,2018-11-21 21:22:18,2018-12-10 21:22:18,103,8,86,212
8741,442,2,2014-04-23 15:11:50,2014-05-15 15:11:50,48,7,42,852
8742,485,4,2023-01-21 18:20:51,2023-02-08 18:20:51,168,7,56,48
8743,80,1,2011-01-10 06:51:07,2011-01-30 06:51:07,53,16,53,58
8744,327,1,2020-01-28 18:56:26,2020-02-13 18:56:26,162,16,5,457
8745,241,4,2023-11-15 10:06:04,2023-12-02 10:06:04,102,14,69,45
8746,47,7,2023-03-26 23:28:25,2023-04-12 23:28:25,156,21,57,446
8747,230,10,2012-10-07 06:16:25,2012-10-21 06:16:25,4,9,50,660
8748,12,1,2018-10-30 06:24:40,2018-11-19 06:24:40,87,11,76,777
8749,379,2,2019-01-12 14:08:13,2019-01-29 14:08:13,150,19,36,588
8750,141,5,2021-01-15 03:30:54,2021-02-01 03:30:54,157,23,78,70
8751,334,7,2010-12-19 09:37:01,2011-01-12 09:37:01,22,12,80,45
8752,405,9,2014-10-08 23:59:06,2014-10-24 23:59:06,113,20,90,575
8753,78,7,2016-03-30 23:02:21,2016-04-27 23:02:21,168,6,18,968
8754,173,6,2021-05-13 07:49:44,2021-06-01 07:49:44,115,29,39,903
8755,55,10,2018-03-10 08:45:33,2018-04-05 08:45:33,67,24,45,649
8756,23,9,2012-03-20 17:51:47,2012-04-16 17:51:47,163,20,5,445
8757,13,4,2013-01-22 17:11:01,2013-02-11 17:11:01,107,8,35,14
8758,331,2,2021-06-12 12:19:07,2021-07-05 12:19:07,182,25,49,899
8759,467,7,2019-03-22 08:33:24,2019-04-06 08:33:24,145,7,16,252
8760,460,4,2010-11-15 04:53:32,2010-12-13 04:53:32,64,13,26,299
8761,407,3,2018-04-25 15:08:49,2018-05-14 15:08:49,137,1,35,682
8762,97,3,2022-10-23 07:25:02,2022-11-09 07:25:02,190,25,50,264
8763,137,6,2010-10-19 22:14:44,2010-11-06 22:14:44,131,4,52,310
8764,499,5,2015-11-10 13:06:25,2015-12-03 13:06:25,107,30,13,810
8765,449,3,2018-05-03 04:01:18,2018-05-22 04:01:18,163,17,53,565
8766,168,10,2019-05-17 00:36:30,2019-06-01 00:36:30,28,12,53,478
8767,334,1,2020-01-03 12:49:30,2020-01-21 12:49:30,162,16,89,847
8768,130,10,2018-04-02 04:48:21,2018-04-25 04:48:21,25,15,84,711
8769,313,1,2023-04-16 01:05:24,2023-05-14 01:05:24,109,1,86,752
8770,51,3,2015-01-30 00:40:19,2015-02-21 00:40:19,89,15,8,403
8771,80,10,2014-11-09 06:14:34,2014-11-23 06:14:34,136,24,22,974
8772,136,9,2023-06-13 05:11:40,2023-06-29 05:11:40,150,29,90,449
8773,160,8,2021-06-14 03:47:35,2021-06-29 03:47:35,14,14,63,358
8774,201,6,2018-10-05 08:59:01,2018-10-28 08:59:01,9,26,3,794
8775,338,1,2018-12-14 08:32:47,2019-01-07 08:32:47,47,27,15,696
8776,382,8,2020-02-15 16:10:11,2020-03-09 16:10:11,159,15,99,773
8777,216,5,2015-02-10 01:51:53,2015-03-07 01:51:53,166,15,1,668
8778,354,9,2020-03-01 12:59:35,2020-03-19 12:59:35,105,22,4,85
8779,175,7,2017-12-05 19:22:44,2017-12-25 19:22:44,18,5,40,447
8780,69,6,2012-12-19 08:38:52,2013-01-08 08:38:52,106,19,45,66
8781,434,6,2020-12-28 16:15:16,2021-01-13 16:15:16,18,14,102,821
8782,70,9,2020-06-14 14:14:40,2020-07-11 14:14:40,186,21,4,180
8783,465,2,2021-05-16 04:44:55,2021-06-05 04:44:55,71,6,20,833
8784,472,5,2020-10-17 20:25:41,2020-11-08 20:25:41,128,10,50,601
8785,267,6,2024-02-15 02:32:27,2024-03-07 02:32:27,32,7,55,984
8786,38,10,2012-11-22 20:14:57,2012-12-14 20:14:57,71,29,100,553
8787,329,5,2014-11-01 19:18:00,2014-11-15 19:18:00,69,24,49,238
8788,173,9,2013-09-17 13:43:37,2013-10-15 13:43:37,10,27,6,764
8789,333,3,2023-02-25 11:48:17,2023-03-21 11:48:17,116,27,18,626
8790,229,2,2020-12-17 09:30:57,2021-01-01 09:30:57,69,4,14,138
8791,497,3,2023-04-09 14:44:52,2023-04-24 14:44:52,157,2,45,535
8792,480,9,2020-04-14 14:12:02,2020-05-06 14:12:02,75,3,75,201
8793,325,3,2012-07-15 11:44:43,2012-08-04 11:44:43,97,21,99,714
8794,47,4,2012-11-18 11:06:57,2012-12-05 11:06:57,177,10,75,262
8795,15,8,2010-10-22 13:18:13,2010-11-11 13:18:13,132,3,93,524
8796,320,6,2015-07-15 07:06:34,2015-07-31 07:06:34,33,4,76,679
8797,279,6,2024-07-24 10:35:31,2024-08-10 10:35:31,42,5,22,947
8798,112,2,2014-10-29 04:58:33,2014-11-21 04:58:33,17,10,24,869
8799,41,2,2014-12-01 00:17:54,2014-12-18 00:17:54,93,28,40,495
8800,457,10,2015-09-19 18:21:55,2015-10-16 18:21:55,178,15,81,747
8801,423,1,2023-09-28 14:07:24,2023-10-25 14:07:24,66,28,80,750
8802,352,10,2017-09-07 22:37:12,2017-10-01 22:37:12,197,18,85,523
8803,117,2,2019-02-13 06:33:47,2019-03-09 06:33:47,182,30,23,18
8804,339,1,2020-05-02 12:47:51,2020-05-22 12:47:51,81,27,30,597
8805,447,5,2019-07-24 14:41:58,2019-08-12 14:41:58,63,25,91,171
8806,264,5,2011-12-06 12:15:25,2012-01-03 12:15:25,89,27,83,79
8807,67,10,2013-06-27 20:21:22,2013-07-25 20:21:22,171,25,73,215
8808,235,9,2013-03-22 11:34:59,2013-04-13 11:34:59,131,9,26,79
8809,225,5,2013-05-04 10:04:01,2013-05-18 10:04:01,147,29,11,270
8810,231,7,2023-07-20 11:14:51,2023-08-11 11:14:51,72,6,57,223
8811,450,1,2017-03-04 06:46:04,2017-03-18 06:46:04,150,6,7,854
8812,52,9,2022-07-30 16:52:11,2022-08-25 16:52:11,144,29,63,63
8813,399,7,2019-02-10 16:52:21,2019-03-10 16:52:21,164,27,77,764
8814,279,4,2022-10-31 04:36:20,2022-11-24 04:36:20,38,25,74,152
8815,140,1,2021-11-24 06:16:15,2021-12-21 06:16:15,21,4,49,177
8816,262,1,2012-06-05 16:37:34,2012-07-02 16:37:34,23,25,54,554
8817,18,8,2020-11-30 17:12:46,2020-12-26 17:12:46,62,6,67,108
8818,295,8,2021-01-16 04:26:43,2021-02-12 04:26:43,94,21,83,657
8819,17,8,2020-03-22 14:36:33,2020-04-16 14:36:33,126,5,10,516
8820,426,9,2017-04-17 13:49:39,2017-05-15 13:49:39,159,1,56,430
8821,460,6,2011-05-20 17:34:20,2011-06-17 17:34:20,165,2,85,343
8822,186,6,2023-05-30 16:32:06,2023-06-19 16:32:06,60,9,3,52
8823,77,7,2014-11-28 16:35:37,2014-12-24 16:35:37,175,29,64,85
8824,36,8,2013-11-25 11:46:09,2013-12-15 11:46:09,35,26,59,456
8825,120,10,2016-11-18 18:34:12,2016-12-07 18:34:12,145,30,43,266
8826,108,2,2011-05-07 20:04:45,2011-06-04 20:04:45,179,21,81,668
8827,49,2,2017-05-25 12:37:13,2017-06-14 12:37:13,139,14,76,530
8828,453,5,2016-03-13 21:59:12,2016-03-28 21:59:12,199,23,23,668
8829,60,9,2011-11-07 11:46:58,2011-12-04 11:46:58,95,19,24,581
8830,124,1,2016-06-15 19:53:03,2016-07-13 19:53:03,7,29,38,693
8831,311,3,2018-11-19 18:13:44,2018-12-07 18:13:44,41,29,75,273
8832,409,9,2019-06-18 11:07:55,2019-07-08 11:07:55,160,15,52,645
8833,209,7,2014-04-12 22:19:12,2014-04-27 22:19:12,199,4,15,549
8834,238,1,2020-01-23 18:16:11,2020-02-11 18:16:11,191,2,12,851
8835,434,10,2013-10-11 16:59:39,2013-10-25 16:59:39,41,2,61,237
8836,283,7,2012-01-23 03:28:05,2012-02-13 03:28:05,103,11,46,685
8837,411,8,2019-02-22 07:17:12,2019-03-22 07:17:12,30,20,44,976
8838,248,3,2012-11-29 14:42:15,2012-12-18 14:42:15,146,2,25,272
8839,335,4,2014-01-17 08:43:35,2014-02-01 08:43:35,140,14,41,74
8840,197,8,2013-11-11 07:05:14,2013-12-02 07:05:14,174,30,85,970
8841,480,4,2015-04-27 11:44:59,2015-05-21 11:44:59,167,16,20,817
8842,88,6,2021-01-24 03:59:53,2021-02-14 03:59:53,151,26,92,30
8843,483,4,2024-03-14 08:44:21,2024-04-03 08:44:21,89,20,89,225
8844,81,2,2014-11-15 05:10:22,2014-11-30 05:10:22,179,12,10,679
8845,24,1,2015-02-22 23:33:27,2015-03-22 23:33:27,156,20,78,111
8846,320,10,2019-08-12 07:04:19,2019-08-28 07:04:19,135,6,94,835
8847,268,7,2021-07-04 21:47:27,2021-07-22 21:47:27,25,7,88,86
8848,1,4,2015-02-26 16:02:49,2015-03-13 16:02:49,84,30,67,27
8849,239,2,2021-04-04 15:16:30,2021-04-25 15:16:30,15,29,76,95
8850,30,5,2022-08-22 18:51:55,2022-09-07 18:51:55,184,11,87,595
8851,262,8,2024-07-04 18:32:37,2024-07-21 18:32:37,156,12,78,935
8852,193,4,2020-11-03 07:47:51,2020-12-01 07:47:51,134,22,39,330
8853,167,5,2019-04-25 08:54:29,2019-05-12 08:54:29,101,18,15,635
8854,197,3,2016-09-16 05:41:54,2016-10-06 05:41:54,50,29,93,696
8855,5,4,2013-04-19 03:30:01,2013-05-03 03:30:01,114,8,51,202
8856,400,6,2022-05-27 10:27:31,2022-06-17 10:27:31,123,30,97,834
8857,266,2,2024-06-18 08:33:49,2024-07-02 08:33:49,85,3,89,552
8858,500,1,2019-09-06 00:28:34,2019-10-03 00:28:34,188,26,59,507
8859,449,9,2020-03-17 21:58:28,2020-04-14 21:58:28,58,7,99,438
8860,95,7,2013-01-14 00:34:08,2013-02-05 00:34:08,17,10,89,858
8861,156,7,2019-01-17 14:07:17,2019-02-11 14:07:17,68,29,100,855
8862,493,6,2015-02-28 22:55:09,2015-03-19 22:55:09,115,12,29,69
8863,456,1,2020-03-01 05:50:36,2020-03-15 05:50:36,35,14,55,978
8864,312,8,2013-01-29 11:15:43,2013-02-20 11:15:43,80,28,24,486
8865,228,2,2019-12-19 10:27:40,2020-01-07 10:27:40,70,17,77,986
8866,91,6,2014-05-27 02:08:11,2014-06-11 02:08:11,90,5,80,101
8867,208,6,2013-06-23 04:24:14,2013-07-17 04:24:14,52,26,78,840
8868,291,5,2023-12-20 07:56:29,2024-01-10 07:56:29,71,15,33,10
8869,342,6,2013-10-02 19:38:50,2013-10-17 19:38:50,142,21,53,839
8870,214,9,2021-10-13 00:35:35,2021-11-10 00:35:35,73,30,74,836
8871,228,3,2019-10-19 08:58:00,2019-11-04 08:58:00,93,9,43,869
8872,87,9,2022-11-14 20:22:45,2022-12-10 20:22:45,49,27,93,884
8873,77,5,2011-01-19 10:52:50,2011-02-15 10:52:50,8,27,18,193
8874,500,9,2014-07-07 22:18:02,2014-07-21 22:18:02,189,19,93,75
8875,83,10,2017-07-08 21:18:08,2017-07-24 21:18:08,73,7,79,451
8876,497,6,2020-06-20 07:31:55,2020-07-05 07:31:55,10,4,7,153
8877,454,4,2023-03-05 20:03:42,2023-04-01 20:03:42,147,10,15,317
8878,67,10,2019-02-16 03:25:17,2019-03-12 03:25:17,15,2,73,310
8879,63,8,2014-08-17 01:32:22,2014-08-31 01:32:22,124,27,94,267
8880,325,2,2023-04-26 10:01:31,2023-05-19 10:01:31,146,6,66,208
8881,152,10,2011-05-20 10:38:59,2011-06-05 10:38:59,95,27,13,115
8882,303,7,2018-02-22 01:50:15,2018-03-08 01:50:15,180,27,91,463
8883,350,3,2023-10-05 20:59:59,2023-10-19 20:59:59,76,20,9,76
8884,213,10,2010-12-23 14:19:07,2011-01-18 14:19:07,156,8,102,306
8885,235,9,2020-05-10 15:15:49,2020-06-04 15:15:49,197,15,60,425
8886,312,8,2016-12-30 01:58:14,2017-01-15 01:58:14,70,24,50,452
8887,107,1,2016-10-30 13:52:04,2016-11-22 13:52:04,178,29,60,151
8888,479,8,2011-06-08 16:40:40,2011-06-23 16:40:40,142,6,10,664
8889,359,3,2010-11-01 22:52:25,2010-11-24 22:52:25,124,20,101,29
8890,412,1,2014-05-06 05:12:47,2014-05-31 05:12:47,104,24,66,667
8891,487,7,2016-03-10 04:45:23,2016-03-28 04:45:23,75,6,69,512
8892,155,6,2014-04-16 19:21:37,2014-05-03 19:21:37,170,15,50,196
8893,188,9,2012-02-29 13:00:44,2012-03-24 13:00:44,187,15,25,100
8894,44,4,2020-06-10 21:52:29,2020-06-25 21:52:29,94,10,94,627
8895,161,9,2021-06-17 02:04:59,2021-07-03 02:04:59,98,16,36,328
8896,407,5,2015-03-22 18:23:56,2015-04-11 18:23:56,80,8,16,211
8897,466,9,2016-08-30 13:55:32,2016-09-15 13:55:32,29,28,96,383
8898,198,2,2021-06-06 13:56:18,2021-07-04 13:56:18,52,14,65,191
8899,450,4,2011-06-17 11:54:40,2011-07-04 11:54:40,170,24,19,638
8900,18,5,2018-03-31 10:02:59,2018-04-25 10:02:59,111,1,67,995
8901,198,8,2022-04-30 16:52:11,2022-05-18 16:52:11,77,2,61,137
8902,417,9,2023-09-19 18:31:07,2023-10-07 18:31:07,12,25,92,112
8903,245,10,2020-10-24 19:15:56,2020-11-15 19:15:56,160,20,62,105
8904,478,8,2021-09-03 01:29:03,2021-09-29 01:29:03,155,30,3,554
8905,131,9,2015-12-15 22:04:21,2016-01-10 22:04:21,21,11,90,164
8906,232,2,2015-12-24 17:30:39,2016-01-14 17:30:39,19,12,95,930
8907,253,6,2022-01-09 12:22:40,2022-01-25 12:22:40,180,1,60,650
8908,491,4,2023-01-29 07:32:22,2023-02-23 07:32:22,194,14,11,872
8909,123,3,2023-02-01 11:23:32,2023-02-28 11:23:32,10,10,8,820
8910,430,7,2012-01-05 05:22:39,2012-02-01 05:22:39,64,25,21,860
8911,100,7,2012-07-11 00:01:49,2012-07-27 00:01:49,45,21,65,98
8912,432,10,2018-10-29 19:05:11,2018-11-22 19:05:11,117,19,80,959
8913,41,2,2023-04-06 02:28:21,2023-05-03 02:28:21,22,7,4,487
8914,216,7,2019-02-25 09:43:21,2019-03-14 09:43:21,24,26,97,794
8915,361,7,2019-08-15 20:53:30,2019-09-07 20:53:30,118,29,15,593
8916,302,7,2015-06-17 13:25:22,2015-07-08 13:25:22,153,15,68,69
8917,89,7,2011-04-13 11:41:34,2011-05-03 11:41:34,98,16,13,776
8918,33,7,2012-11-10 05:08:54,2012-11-28 05:08:54,140,6,53,680
8919,187,10,2014-04-04 02:24:41,2014-04-29 02:24:41,127,2,7,456
8920,478,3,2024-07-09 03:58:03,2024-07-26 03:58:03,29,26,18,463
8921,342,3,2013-05-25 18:29:33,2013-06-09 18:29:33,22,26,46,127
8922,318,8,2012-03-20 02:01:54,2012-04-15 02:01:54,167,1,78,864
8923,387,3,2016-06-24 17:59:04,2016-07-14 17:59:04,118,8,14,815
8924,244,4,2022-10-10 04:12:36,2022-10-30 04:12:36,65,19,80,154
8925,430,5,2020-01-20 00:25:56,2020-02-11 00:25:56,37,14,63,533
8926,377,2,2014-02-18 14:25:32,2014-03-10 14:25:32,115,17,36,10
8927,154,9,2017-06-23 16:34:26,2017-07-12 16:34:26,90,30,84,116
8928,9,7,2016-07-19 09:52:53,2016-08-04 09:52:53,28,5,95,387
8929,419,8,2013-02-07 12:05:47,2013-03-01 12:05:47,64,16,2,109
8930,137,10,2017-04-12 14:09:52,2017-04-30 14:09:52,174,28,65,468
8931,52,6,2013-10-29 15:35:38,2013-11-19 15:35:38,135,21,78,764
8932,65,8,2018-03-31 00:21:46,2018-04-27 00:21:46,143,26,13,996
8933,75,6,2021-08-20 10:42:50,2021-09-14 10:42:50,153,17,30,221
8934,289,10,2023-10-26 09:21:04,2023-11-20 09:21:04,20,19,63,909
8935,341,10,2018-11-15 16:46:41,2018-12-10 16:46:41,55,14,65,431
8936,420,5,2011-02-06 01:31:11,2011-03-06 01:31:11,41,4,41,70
8937,466,3,2012-03-21 04:23:40,2012-04-05 04:23:40,182,26,51,69
8938,301,2,2023-09-04 15:59:52,2023-09-18 15:59:52,186,5,68,729
8939,246,8,2022-10-08 09:05:50,2022-10-24 09:05:50,81,13,85,934
8940,98,10,2022-08-22 22:23:10,2022-09-10 22:23:10,146,26,72,720
8941,500,8,2016-10-09 20:05:49,2016-10-26 20:05:49,110,23,81,644
8942,117,3,2021-09-27 03:04:57,2021-10-18 03:04:57,108,25,40,166
8943,339,7,2015-10-17 10:16:07,2015-11-06 10:16:07,198,15,57,217
8944,45,5,2017-08-15 20:35:47,2017-08-29 20:35:47,35,27,26,349
8945,71,8,2022-12-13 17:25:51,2023-01-06 17:25:51,173,20,87,275
8946,145,1,2020-10-07 11:36:49,2020-10-24 11:36:49,118,3,90,760
8947,383,7,2017-06-26 22:10:59,2017-07-24 22:10:59,37,25,93,497
8948,224,5,2011-03-06 21:31:50,2011-03-26 21:31:50,124,17,92,883
8949,158,9,2023-09-30 14:16:11,2023-10-25 14:16:11,112,1,83,323
8950,129,2,2016-12-20 00:06:22,2017-01-09 00:06:22,59,3,91,24
8951,206,7,2020-05-30 12:06:17,2020-06-19 12:06:17,200,2,93,158
8952,360,8,2023-09-27 22:03:47,2023-10-20 22:03:47,37,20,39,342
8953,104,6,2017-03-13 06:52:45,2017-03-28 06:52:45,106,1,77,607
8954,39,5,2021-07-17 10:17:29,2021-07-31 10:17:29,134,1,52,568
8955,30,7,2024-08-09 14:38:30,2024-08-24 14:38:30,161,11,76,853
8956,187,1,2011-09-03 13:55:01,2011-09-28 13:55:01,53,21,52,858
8957,350,3,2014-03-10 23:24:56,2014-03-27 23:24:56,111,6,30,487
8958,12,6,2014-08-09 02:03:06,2014-08-28 02:03:06,189,27,81,301
8959,79,3,2024-02-13 11:42:01,2024-03-01 11:42:01,185,14,2,997
8960,247,9,2018-04-13 08:22:36,2018-04-29 08:22:36,71,29,50,967
8961,472,3,2012-01-17 10:30:41,2012-02-11 10:30:41,73,28,8,385
8962,353,9,2020-03-01 23:14:19,2020-03-29 23:14:19,53,15,43,610
8963,133,6,2021-04-21 23:36:16,2021-05-16 23:36:16,135,16,90,56
8964,74,4,2021-02-16 05:03:49,2021-03-14 05:03:49,193,1,61,654
8965,34,1,2023-08-02 19:05:16,2023-08-28 19:05:16,192,11,49,314
8966,380,1,2019-12-10 05:05:59,2019-12-24 05:05:59,106,15,40,109
8967,269,7,2021-12-28 19:40:58,2022-01-16 19:40:58,127,20,41,690
8968,147,1,2019-05-05 00:20:50,2019-05-21 00:20:50,163,18,64,719
8969,429,2,2014-07-25 00:34:51,2014-08-12 00:34:51,81,25,84,994
8970,330,6,2012-03-03 02:32:29,2012-03-30 02:32:29,5,15,43,504
8971,133,5,2011-11-13 22:11:33,2011-12-03 22:11:33,148,13,81,254
8972,398,10,2020-03-11 20:28:51,2020-04-07 20:28:51,47,4,39,569
8973,62,10,2015-03-27 09:32:46,2015-04-22 09:32:46,101,10,22,869
8974,367,1,2014-07-25 16:37:51,2014-08-12 16:37:51,73,25,26,411
8975,149,6,2023-09-09 11:13:21,2023-09-28 11:13:21,21,19,10,730
8976,219,1,2014-12-02 22:53:57,2014-12-29 22:53:57,13,21,23,726
8977,78,7,2013-02-10 00:12:42,2013-02-26 00:12:42,175,11,92,433
8978,449,10,2022-02-09 07:24:02,2022-03-02 07:24:02,159,6,54,385
8979,155,4,2013-03-13 20:46:24,2013-03-29 20:46:24,72,29,92,747
8980,50,8,2017-07-22 03:35:26,2017-08-16 03:35:26,140,22,9,870
8981,268,1,2016-04-29 03:50:03,2016-05-17 03:50:03,138,20,91,970
8982,185,9,2019-01-24 20:48:55,2019-02-13 20:48:55,98,4,39,418
8983,78,2,2014-05-08 09:19:19,2014-05-31 09:19:19,178,3,75,228
8984,349,7,2012-07-11 02:28:33,2012-08-07 02:28:33,138,15,97,372
8985,141,2,2014-09-19 17:33:38,2014-10-10 17:33:38,44,30,23,732
8986,243,7,2024-02-20 09:32:33,2024-03-13 09:32:33,125,1,87,257
8987,158,8,2024-01-16 20:49:03,2024-02-03 20:49:03,19,18,50,579
8988,338,2,2012-12-14 09:59:36,2013-01-01 09:59:36,59,29,78,54
8989,19,9,2014-11-03 21:36:06,2014-11-21 21:36:06,14,17,53,144
8990,375,9,2024-02-18 21:19:13,2024-03-14 21:19:13,195,26,92,238
8991,373,6,2014-04-16 08:17:02,2014-05-05 08:17:02,163,16,13,289
