LogisticsID,SalesOrderID,ProductID,PlantID,WarehouseID,EmployeeID,CustomerID,QuantityShippedIn,QuantityShippedOut,ShippingInDatetime,ShippingOutDatetime,DeliveryMethod,DeliveryStatusID,DeliveryDatetime,ClosingDatetime
7190,6836,23,1,5,53,196,726,207,2022-05-25 09:12:27,2022-07-07 09:12:27,Air,1,2022-07-13 09:12:27,
7191,5649,305,10,5,36,27,125,454,2019-08-05 09:14:14,2019-09-19 09:14:14,Air,3,2019-09-24 09:14:14,2019-10-18 09:14:14
7192,6440,166,5,3,92,180,831,609,2014-08-18 13:42:41,2014-10-01 13:42:41,Air,1,2014-10-08 13:42:41,
7193,8454,85,8,4,95,635,861,331,2014-05-04 18:15:50,2014-06-05 18:15:50,Land,4,2014-06-19 18:15:50,
7194,3695,381,5,9,46,896,998,933,2022-04-11 05:43:21,2022-05-24 05:43:21,Land,5,2022-06-05 05:43:21,
7195,4787,146,4,9,53,840,234,979,2012-05-03 04:44:08,2012-06-14 04:44:08,Air,2,2012-06-25 04:44:08,
7196,2672,185,2,8,2,16,413,873,2020-04-09 06:34:29,2020-05-30 06:34:29,Sea,2,2020-06-04 06:34:29,
7197,5028,440,9,3,22,732,285,897,2017-04-21 16:10:50,2017-05-28 16:10:50,Air,5,2017-06-07 16:10:50,
7198,2951,156,6,6,53,730,662,199,2024-09-05 17:09:39,2024-10-07 17:09:39,Air,5,2024-10-21 17:09:39,
7199,7146,99,5,6,61,46,976,875,2016-08-11 23:42:29,2016-10-05 23:42:29,Land,1,2016-10-14 23:42:29,
7200,708,410,10,10,66,73,296,562,2011-12-05 12:33:47,2012-01-30 12:33:47,Sea,3,2012-02-08 12:33:47,2012-02-18 12:33:47
7201,1301,274,1,1,22,469,811,95,2018-02-28 20:52:26,2018-04-22 20:52:26,Air,5,2018-05-02 20:52:26,
7202,8329,447,2,3,67,1000,682,369,2018-08-09 21:56:27,2018-09-23 21:56:27,Land,2,2018-09-24 21:56:27,
7203,7339,430,3,5,39,574,87,9,2023-07-17 12:59:18,2023-09-15 12:59:18,Land,1,2023-09-17 12:59:18,
7204,3920,106,8,10,23,33,701,553,2022-12-24 04:05:38,2023-02-21 04:05:38,Land,3,2023-02-24 04:05:38,2023-03-04 04:05:38
7205,2652,348,1,10,33,877,571,614,2011-10-30 16:55:12,2011-12-26 16:55:12,Air,3,2011-12-28 16:55:12,2012-01-11 16:55:12
7206,2054,99,3,4,79,513,202,628,2014-03-05 12:38:35,2014-04-06 12:38:35,Land,5,2014-04-09 12:38:35,
7207,7290,460,1,8,34,933,925,181,2024-03-21 19:50:02,2024-05-19 19:50:02,Land,2,2024-06-02 19:50:02,
7208,3684,487,10,1,95,463,516,362,2015-04-11 21:28:00,2015-05-24 21:28:00,Air,4,2015-05-31 21:28:00,
7209,5226,189,8,10,67,229,967,692,2017-08-24 22:47:16,2017-10-10 22:47:16,Sea,1,2017-10-23 22:47:16,
7210,9631,476,9,10,30,868,206,627,2024-07-17 02:26:32,2024-08-25 02:26:32,Land,4,2024-09-04 02:26:32,
7211,8954,473,10,8,40,964,98,136,2011-10-07 14:10:03,2011-11-19 14:10:03,Sea,4,2011-12-03 14:10:03,
7212,8385,168,8,10,40,251,878,720,2018-01-09 20:18:57,2018-02-12 20:18:57,Sea,5,2018-02-16 20:18:57,
7213,4029,144,10,9,10,237,307,686,2018-10-03 19:42:05,2018-11-21 19:42:05,Land,1,2018-11-23 19:42:05,
7214,3784,221,9,3,36,815,214,356,2020-03-08 10:03:46,2020-04-09 10:03:46,Air,1,2020-04-15 10:03:46,
7215,7265,130,7,1,61,199,31,973,2014-07-05 12:37:54,2014-08-23 12:37:54,Air,3,2014-09-04 12:37:54,2014-09-28 12:37:54
7216,9232,157,5,6,92,334,849,279,2013-12-11 22:00:49,2014-02-08 22:00:49,Sea,2,2014-02-17 22:00:49,
7217,7153,22,4,2,51,609,892,139,2014-11-05 09:50:40,2014-12-17 09:50:40,Air,4,2014-12-30 09:50:40,
7218,3068,481,7,3,58,392,773,830,2018-02-17 20:38:48,2018-03-23 20:38:48,Sea,5,2018-03-30 20:38:48,
7219,476,400,7,10,82,361,480,436,2015-01-19 12:05:50,2015-02-26 12:05:50,Air,3,2015-03-08 12:05:50,2015-04-01 12:05:50
7220,6054,425,5,1,55,952,227,593,2012-06-18 14:16:59,2012-07-28 14:16:59,Land,4,2012-08-08 14:16:59,
7221,188,406,9,6,85,852,737,759,2016-06-06 15:38:36,2016-07-13 15:38:36,Land,4,2016-07-15 15:38:36,
7222,4941,495,2,7,42,856,861,490,2016-06-01 08:17:36,2016-07-19 08:17:36,Land,4,2016-07-27 08:17:36,
7223,9648,185,1,8,37,278,904,182,2011-05-18 18:51:17,2011-07-08 18:51:17,Sea,4,2011-07-18 18:51:17,
7224,7954,482,10,8,62,234,83,58,2023-04-24 00:01:55,2023-05-29 00:01:55,Land,2,2023-06-08 00:01:55,
7225,4583,54,6,3,51,755,18,911,2016-07-19 17:09:56,2016-09-16 17:09:56,Sea,1,2016-09-17 17:09:56,
7226,1232,445,2,6,66,176,830,175,2011-04-10 07:34:04,2011-06-09 07:34:04,Land,2,2011-06-10 07:34:04,
7227,1835,111,5,3,56,559,175,230,2017-11-20 12:08:01,2018-01-09 12:08:01,Sea,4,2018-01-21 12:08:01,
7228,859,171,2,3,40,58,32,778,2019-12-01 21:06:53,2020-01-05 21:06:53,Sea,4,2020-01-19 21:06:53,
7229,6407,251,7,7,98,969,111,57,2022-05-28 08:03:39,2022-07-23 08:03:39,Land,4,2022-07-29 08:03:39,
7230,6160,215,8,7,83,844,796,603,2017-03-20 00:34:34,2017-05-08 00:34:34,Land,2,2017-05-17 00:34:34,
7231,6795,430,5,9,36,644,400,903,2023-05-14 23:18:07,2023-06-19 23:18:07,Air,4,2023-06-23 23:18:07,
7232,7851,336,10,6,61,843,643,528,2021-05-08 15:01:22,2021-06-25 15:01:22,Sea,1,2021-07-06 15:01:22,
7233,9936,372,10,1,38,668,282,722,2015-11-09 07:11:22,2015-12-27 07:11:22,Air,5,2016-01-01 07:11:22,
7234,3808,240,4,4,71,642,950,357,2018-12-21 02:32:00,2019-02-19 02:32:00,Sea,4,2019-02-22 02:32:00,
7235,9157,192,8,4,101,614,718,445,2013-12-24 13:11:31,2014-02-19 13:11:31,Land,2,2014-02-22 13:11:31,
7236,914,458,8,7,97,743,580,242,2012-02-12 15:47:10,2012-04-06 15:47:10,Sea,1,2012-04-12 15:47:10,
7237,4586,374,8,3,21,254,826,162,2020-05-20 13:30:15,2020-07-09 13:30:15,Land,5,2020-07-10 13:30:15,
7238,4185,447,10,8,101,209,705,181,2021-10-10 17:23:11,2021-11-27 17:23:11,Sea,5,2021-11-30 17:23:11,
7239,4414,85,2,9,53,601,690,537,2024-02-27 21:40:20,2024-04-06 21:40:20,Air,4,2024-04-19 21:40:20,
7240,6074,297,5,9,50,88,162,898,2022-05-08 02:12:55,2022-06-27 02:12:55,Land,5,2022-07-07 02:12:55,
7241,5054,381,4,9,96,334,571,838,2023-04-13 12:00:40,2023-05-17 12:00:40,Land,3,2023-05-22 12:00:40,2023-06-21 12:00:40
7242,4893,81,1,10,101,170,301,874,2013-12-31 09:27:09,2014-02-02 09:27:09,Land,1,2014-02-12 09:27:09,
7243,2867,138,6,10,27,506,231,204,2015-04-04 02:39:58,2015-05-06 02:39:58,Air,3,2015-05-09 02:39:58,2015-05-18 02:39:58
7244,6045,416,7,9,29,450,769,985,2013-09-21 06:08:04,2013-11-11 06:08:04,Air,1,2013-11-22 06:08:04,
7245,679,220,6,4,69,293,68,235,2021-11-28 10:49:21,2022-01-22 10:49:21,Land,3,2022-02-05 10:49:21,2022-02-17 10:49:21
7246,4034,198,1,1,21,982,87,251,2021-12-02 21:00:55,2022-01-28 21:00:55,Air,4,2022-02-01 21:00:55,
7247,6943,453,8,9,92,697,444,458,2023-12-22 06:54:18,2024-01-30 06:54:18,Land,5,2024-02-05 06:54:18,
7248,1119,447,3,3,8,154,890,162,2017-09-17 02:38:28,2017-11-12 02:38:28,Sea,5,2017-11-26 02:38:28,
7249,9783,44,9,2,7,786,756,213,2021-01-11 14:59:16,2021-02-13 14:59:16,Sea,2,2021-02-20 14:59:16,
7250,7546,350,3,8,56,510,396,736,2019-01-30 15:23:23,2019-03-08 15:23:23,Sea,4,2019-03-22 15:23:23,
7251,2504,384,3,9,6,26,523,326,2019-07-18 22:54:15,2019-09-01 22:54:15,Land,4,2019-09-11 22:54:15,
7252,4400,243,3,3,11,963,704,67,2014-03-01 04:12:25,2014-04-10 04:12:25,Sea,1,2014-04-23 04:12:25,
7253,2587,159,7,3,28,633,713,384,2017-06-13 11:20:02,2017-08-06 11:20:02,Land,2,2017-08-10 11:20:02,
7254,1462,117,10,8,11,356,312,540,2017-07-13 01:35:15,2017-08-27 01:35:15,Sea,5,2017-08-31 01:35:15,
7255,800,152,5,1,17,517,711,408,2021-12-15 21:20:39,2022-02-04 21:20:39,Land,2,2022-02-13 21:20:39,
7256,6042,478,4,4,33,3,331,520,2023-05-06 01:22:08,2023-06-08 01:22:08,Sea,4,2023-06-14 01:22:08,
7257,1361,265,9,7,16,30,360,296,2014-02-23 22:55:30,2014-04-05 22:55:30,Land,3,2014-04-19 22:55:30,2014-04-21 22:55:30
7258,5842,53,9,2,60,164,686,515,2021-09-25 00:27:24,2021-11-23 00:27:24,Sea,5,2021-12-04 00:27:24,
7259,2387,460,8,4,13,903,853,796,2010-11-10 17:09:32,2010-12-20 17:09:32,Land,2,2010-12-24 17:09:32,
7260,1842,124,9,4,27,445,373,496,2019-01-07 07:23:33,2019-02-24 07:23:33,Sea,5,2019-03-01 07:23:33,
7261,6720,280,5,5,15,654,98,274,2012-09-10 11:46:00,2012-10-11 11:46:00,Sea,2,2012-10-21 11:46:00,
7262,5383,452,4,9,82,431,648,471,2018-07-28 08:26:44,2018-08-31 08:26:44,Sea,3,2018-09-07 08:26:44,2018-10-05 08:26:44
7263,4315,193,8,3,4,594,325,36,2017-11-22 20:18:44,2017-12-29 20:18:44,Sea,4,2018-01-07 20:18:44,
7264,5763,430,8,5,75,365,590,164,2015-05-30 09:51:45,2015-07-23 09:51:45,Air,3,2015-08-05 09:51:45,2015-08-24 09:51:45
7265,3432,445,6,8,22,32,398,461,2016-10-11 13:50:24,2016-11-24 13:50:24,Sea,4,2016-11-25 13:50:24,
7266,6575,348,2,7,90,802,937,332,2013-01-10 04:33:01,2013-02-22 04:33:01,Sea,1,2013-03-01 04:33:01,
7267,1609,119,5,1,69,224,837,618,2012-11-01 00:12:01,2012-12-24 00:12:01,Sea,2,2012-12-30 00:12:01,
7268,9426,152,6,8,74,565,87,445,2013-01-25 17:22:24,2013-03-22 17:22:24,Land,5,2013-03-31 17:22:24,
7269,1171,142,7,2,63,169,67,992,2018-05-12 12:35:12,2018-06-26 12:35:12,Air,1,2018-07-10 12:35:12,
7270,8900,270,4,1,80,927,509,124,2023-09-15 03:00:17,2023-10-27 03:00:17,Land,2,2023-10-28 03:00:17,
7271,7309,332,8,8,65,666,10,63,2023-01-15 09:20:54,2023-03-01 09:20:54,Sea,1,2023-03-05 09:20:54,
7272,5811,238,5,1,49,946,347,761,2015-06-06 07:29:10,2015-07-17 07:29:10,Land,2,2015-07-29 07:29:10,
7273,7391,235,7,1,94,386,107,135,2024-01-18 00:48:16,2024-03-17 00:48:16,Sea,2,2024-03-28 00:48:16,
7274,3382,91,5,8,76,70,456,700,2011-10-20 18:52:52,2011-12-17 18:52:52,Land,2,2011-12-22 18:52:52,
7275,2909,303,7,7,19,430,314,434,2020-11-30 00:44:38,2021-01-11 00:44:38,Sea,1,2021-01-13 00:44:38,
7276,6743,420,10,1,81,724,387,386,2023-05-10 12:56:18,2023-06-19 12:56:18,Sea,1,2023-06-27 12:56:18,
7277,3400,164,6,6,3,537,203,27,2016-02-27 16:53:28,2016-04-17 16:53:28,Land,2,2016-04-30 16:53:28,
7278,1758,361,4,8,22,518,338,846,2018-06-09 01:22:44,2018-07-09 01:22:44,Land,5,2018-07-18 01:22:44,
7279,9316,420,8,9,84,745,292,535,2011-10-15 06:37:15,2011-12-04 06:37:15,Air,3,2011-12-07 06:37:15,2011-12-11 06:37:15
7280,4074,43,10,8,65,721,968,876,2019-05-10 13:12:05,2019-06-26 13:12:05,Sea,1,2019-06-29 13:12:05,
7281,4795,481,9,6,30,770,517,289,2014-07-05 08:38:21,2014-08-18 08:38:21,Sea,4,2014-08-21 08:38:21,
7282,6038,53,10,3,13,988,937,387,2013-02-14 12:01:26,2013-03-27 12:01:26,Sea,5,2013-04-06 12:01:26,
7283,6198,336,1,9,37,146,784,725,2013-06-25 01:14:45,2013-08-15 01:14:45,Land,4,2013-08-19 01:14:45,
7284,6642,166,6,7,13,62,98,99,2018-12-18 20:05:16,2019-02-09 20:05:16,Air,1,2019-02-17 20:05:16,
7285,9895,163,4,6,2,752,648,630,2011-12-21 03:39:26,2012-02-08 03:39:26,Air,1,2012-02-19 03:39:26,
7286,2383,196,7,4,47,851,582,289,2018-01-01 07:23:29,2018-02-08 07:23:29,Land,3,2018-02-22 07:23:29,2018-02-28 07:23:29
7287,6585,453,3,1,73,553,935,501,2022-03-14 03:30:13,2022-04-17 03:30:13,Sea,3,2022-04-20 03:30:13,2022-04-25 03:30:13
7288,3550,180,1,10,58,818,826,6,2015-11-27 18:55:37,2016-01-24 18:55:37,Land,3,2016-02-05 18:55:37,2016-02-20 18:55:37
7289,4946,242,10,8,78,385,263,271,2019-11-09 07:10:06,2020-01-05 07:10:06,Air,2,2020-01-06 07:10:06,
7290,434,97,7,8,68,220,741,543,2018-01-01 23:43:57,2018-02-16 23:43:57,Land,3,2018-02-24 23:43:57,2018-03-25 23:43:57
7291,8866,236,4,1,45,937,679,388,2023-03-13 04:55:06,2023-04-24 04:55:06,Air,5,2023-04-25 04:55:06,
7292,2585,188,3,6,64,683,576,578,2017-05-02 01:03:24,2017-06-27 01:03:24,Sea,1,2017-06-29 01:03:24,
7293,3501,261,8,4,55,559,125,739,2013-07-13 13:28:58,2013-08-18 13:28:58,Land,3,2013-08-25 13:28:58,2013-09-24 13:28:58
7294,4393,455,6,9,23,242,390,264,2014-02-16 06:45:45,2014-04-12 06:45:45,Air,4,2014-04-15 06:45:45,
7295,8285,371,10,8,98,851,876,87,2017-08-03 17:04:58,2017-09-13 17:04:58,Land,1,2017-09-23 17:04:58,
7296,5860,330,5,4,18,581,757,316,2020-07-01 20:44:44,2020-08-03 20:44:44,Air,4,2020-08-08 20:44:44,
7297,6083,238,6,8,34,332,989,54,2024-04-29 11:12:03,2024-06-23 11:12:03,Sea,5,2024-07-03 11:12:03,
7298,9146,245,7,9,32,293,525,662,2024-01-29 08:55:13,2024-03-18 08:55:13,Sea,2,2024-03-22 08:55:13,
7299,163,373,7,3,62,527,352,766,2021-05-07 11:21:33,2021-06-15 11:21:33,Air,5,2021-06-23 11:21:33,
7300,3818,413,7,4,51,597,205,563,2018-04-04 06:44:19,2018-05-26 06:44:19,Land,4,2018-06-02 06:44:19,
7301,5777,295,3,5,101,621,883,449,2014-06-06 16:14:18,2014-07-10 16:14:18,Air,2,2014-07-21 16:14:18,
7302,5178,10,10,6,8,112,946,946,2011-07-24 01:00:37,2011-09-12 01:00:37,Sea,1,2011-09-20 01:00:37,
7303,4677,232,3,8,47,700,181,320,2017-12-09 01:42:25,2018-01-17 01:42:25,Sea,4,2018-01-29 01:42:25,
7304,9323,398,9,6,62,351,466,49,2012-03-23 09:09:07,2012-04-29 09:09:07,Air,5,2012-05-03 09:09:07,
7305,5621,231,4,3,1,672,674,899,2021-04-23 16:58:52,2021-06-17 16:58:52,Sea,3,2021-06-19 16:58:52,2021-06-21 16:58:52
7306,3294,315,1,10,13,331,770,551,2022-12-07 18:41:33,2023-01-27 18:41:33,Air,2,2023-02-02 18:41:33,
7307,8574,82,8,4,98,537,216,959,2016-11-19 00:47:03,2017-01-03 00:47:03,Sea,3,2017-01-12 00:47:03,2017-01-22 00:47:03
7308,3183,5,9,3,5,549,922,380,2014-05-28 15:51:20,2014-07-02 15:51:20,Sea,3,2014-07-11 15:51:20,2014-07-21 15:51:20
7309,7262,280,6,1,78,178,865,131,2020-06-20 21:31:45,2020-07-21 21:31:45,Sea,5,2020-07-24 21:31:45,
7310,7357,152,10,2,22,601,469,514,2022-11-08 11:46:24,2023-01-03 11:46:24,Sea,1,2023-01-04 11:46:24,
7311,6021,406,7,5,76,300,547,499,2015-02-05 19:13:34,2015-03-15 19:13:34,Air,4,2015-03-19 19:13:34,
7312,8580,73,2,9,100,724,899,402,2018-02-27 14:54:17,2018-04-17 14:54:17,Sea,2,2018-04-28 14:54:17,
7313,9364,101,9,4,93,821,928,219,2017-11-11 11:40:21,2018-01-04 11:40:21,Sea,3,2018-01-17 11:40:21,2018-01-18 11:40:21
7314,9927,471,7,1,92,140,328,650,2024-07-05 16:40:01,2024-08-18 16:40:01,Air,3,2024-08-30 16:40:01,2024-09-11 16:40:01
7315,1304,136,4,10,86,890,147,913,2016-05-24 14:04:29,2016-07-02 14:04:29,Air,5,2016-07-05 14:04:29,
7316,9904,500,10,7,72,155,711,665,2017-08-04 18:17:50,2017-10-03 18:17:50,Land,2,2017-10-07 18:17:50,
7317,1850,26,5,3,36,288,43,405,2011-09-01 00:14:28,2011-10-02 00:14:28,Sea,3,2011-10-03 00:14:28,2011-10-09 00:14:28
7318,322,171,10,10,95,423,251,699,2011-07-26 22:22:58,2011-08-31 22:22:58,Air,2,2011-09-09 22:22:58,
7319,8346,334,1,1,16,674,574,386,2012-12-31 03:54:52,2013-02-28 03:54:52,Sea,1,2013-03-10 03:54:52,
7320,7218,404,2,5,36,755,330,60,2022-01-14 20:44:49,2022-02-15 20:44:49,Land,2,2022-02-25 20:44:49,
7321,3801,353,2,1,73,667,492,495,2023-12-02 20:33:10,2024-01-30 20:33:10,Air,3,2024-02-11 20:33:10,2024-02-13 20:33:10
7322,4587,282,6,9,13,851,127,595,2024-02-12 11:21:42,2024-04-04 11:21:42,Sea,2,2024-04-06 11:21:42,
7323,513,396,6,10,66,970,505,760,2014-02-10 19:15:29,2014-03-16 19:15:29,Air,2,2014-03-19 19:15:29,
7324,3640,255,10,4,42,250,446,710,2019-10-25 00:55:35,2019-12-07 00:55:35,Sea,3,2019-12-14 00:55:35,2020-01-07 00:55:35
7325,5451,233,8,1,58,668,858,33,2011-09-26 06:16:13,2011-11-21 06:16:13,Sea,4,2011-11-27 06:16:13,
7326,7657,72,5,1,2,538,918,853,2023-03-30 22:55:44,2023-05-16 22:55:44,Sea,2,2023-05-21 22:55:44,
7327,1081,120,10,8,2,461,970,33,2014-09-23 03:05:37,2014-10-29 03:05:37,Land,4,2014-11-09 03:05:37,
7328,5121,156,1,3,73,134,410,310,2016-08-08 06:55:22,2016-10-05 06:55:22,Sea,5,2016-10-08 06:55:22,
7329,9239,89,2,5,71,545,957,666,2022-08-07 18:50:39,2022-09-23 18:50:39,Land,5,2022-09-24 18:50:39,
7330,3759,285,7,5,74,490,28,685,2018-12-28 03:45:33,2019-02-21 03:45:33,Land,4,2019-03-07 03:45:33,
7331,311,243,2,9,31,539,139,217,2015-03-28 07:23:51,2015-04-27 07:23:51,Air,3,2015-05-09 07:23:51,2015-05-18 07:23:51
7332,8719,396,5,4,61,280,129,563,2019-08-07 01:57:13,2019-09-18 01:57:13,Air,4,2019-09-25 01:57:13,
7333,1461,158,5,4,95,994,377,449,2017-01-05 19:37:46,2017-02-06 19:37:46,Sea,3,2017-02-19 19:37:46,2017-03-13 19:37:46
7334,4258,430,8,2,80,133,614,689,2022-11-26 20:21:53,2023-01-04 20:21:53,Sea,1,2023-01-13 20:21:53,
7335,9653,463,2,6,33,119,29,779,2011-05-09 10:13:02,2011-06-13 10:13:02,Land,1,2011-06-19 10:13:02,
7336,2010,35,9,1,91,617,562,502,2018-02-02 18:37:58,2018-03-06 18:37:58,Sea,5,2018-03-20 18:37:58,
7337,5080,262,1,7,54,925,263,402,2019-09-06 09:43:37,2019-10-10 09:43:37,Land,3,2019-10-14 09:43:37,2019-11-03 09:43:37
7338,810,266,3,8,41,281,134,106,2021-12-01 06:48:45,2022-01-06 06:48:45,Air,3,2022-01-11 06:48:45,2022-01-17 06:48:45
7339,9713,121,2,7,64,214,15,147,2020-03-21 21:56:18,2020-05-09 21:56:18,Sea,3,2020-05-14 21:56:18,2020-06-10 21:56:18
7340,4547,378,5,9,23,530,800,806,2023-07-24 01:14:52,2023-09-14 01:14:52,Sea,2,2023-09-28 01:14:52,
7341,9962,3,3,8,35,733,906,614,2020-04-08 22:33:03,2020-05-15 22:33:03,Air,3,2020-05-16 22:33:03,2020-05-30 22:33:03
7342,6749,359,6,10,7,624,51,496,2016-04-15 21:47:18,2016-05-26 21:47:18,Sea,5,2016-06-06 21:47:18,
7343,3271,103,3,9,93,200,757,580,2020-09-19 23:00:35,2020-10-24 23:00:35,Sea,3,2020-10-31 23:00:35,2020-11-16 23:00:35
7344,7123,42,7,3,47,341,83,306,2016-01-03 02:34:34,2016-02-12 02:34:34,Sea,2,2016-02-24 02:34:34,
7345,167,317,4,3,10,358,268,102,2016-07-30 17:44:24,2016-08-29 17:44:24,Land,4,2016-09-11 17:44:24,
7346,9720,361,6,10,65,187,701,728,2020-12-14 21:08:33,2021-01-28 21:08:33,Air,5,2021-02-01 21:08:33,
7347,891,169,8,6,43,342,317,908,2023-03-19 14:38:29,2023-04-19 14:38:29,Land,5,2023-04-29 14:38:29,
7348,1562,247,1,3,8,218,126,946,2023-04-15 19:55:54,2023-05-31 19:55:54,Sea,4,2023-06-10 19:55:54,
7349,8567,73,1,3,46,850,261,815,2019-07-23 21:26:59,2019-09-20 21:26:59,Sea,3,2019-10-01 21:26:59,2019-10-26 21:26:59
7350,7948,325,1,2,72,782,774,49,2018-02-09 19:27:49,2018-03-22 19:27:49,Land,2,2018-03-29 19:27:49,
7351,309,497,4,1,14,65,319,283,2014-01-27 06:43:13,2014-03-27 06:43:13,Land,3,2014-03-30 06:43:13,2014-04-06 06:43:13
7352,139,397,6,6,54,742,125,187,2012-05-03 08:03:24,2012-06-21 08:03:24,Land,2,2012-06-28 08:03:24,
7353,5045,479,8,3,49,324,321,864,2013-08-07 19:09:09,2013-09-21 19:09:09,Land,1,2013-10-01 19:09:09,
7354,1127,299,7,7,60,47,125,951,2015-08-01 15:08:40,2015-09-04 15:08:40,Sea,4,2015-09-13 15:08:40,
7355,3732,3,9,4,82,775,205,835,2015-02-08 18:33:30,2015-04-03 18:33:30,Land,4,2015-04-08 18:33:30,
7356,9673,441,9,8,84,546,963,846,2017-09-22 11:38:24,2017-10-23 11:38:24,Land,4,2017-10-25 11:38:24,
7357,2557,412,1,4,13,913,708,821,2017-06-19 20:57:03,2017-07-30 20:57:03,Land,4,2017-08-06 20:57:03,
7358,1192,228,1,6,62,794,756,630,2023-03-06 08:09:53,2023-05-03 08:09:53,Air,3,2023-05-07 08:09:53,2023-06-06 08:09:53
7359,426,211,10,10,56,797,625,194,2011-03-14 03:19:02,2011-04-24 03:19:02,Sea,5,2011-04-26 03:19:02,
7360,5631,254,2,2,77,176,145,332,2011-06-10 21:11:28,2011-07-29 21:11:28,Sea,1,2011-08-10 21:11:28,
7361,8066,117,1,7,67,235,461,272,2021-12-04 04:07:53,2022-01-12 04:07:53,Air,1,2022-01-16 04:07:53,
7362,5578,466,7,8,50,705,736,61,2016-04-25 18:09:15,2016-06-12 18:09:15,Land,1,2016-06-21 18:09:15,
7363,2027,387,1,4,36,851,692,359,2021-06-02 10:47:17,2021-08-01 10:47:17,Land,5,2021-08-11 10:47:17,
7364,2785,497,5,9,70,938,563,195,2011-08-26 05:16:40,2011-10-14 05:16:40,Land,4,2011-10-27 05:16:40,
7365,1486,364,10,10,12,676,649,571,2020-06-25 06:14:58,2020-08-05 06:14:58,Air,3,2020-08-16 06:14:58,2020-09-13 06:14:58
7366,2228,63,9,7,91,710,105,662,2023-03-06 00:02:38,2023-05-02 00:02:38,Land,2,2023-05-16 00:02:38,
7367,1751,377,6,2,84,105,356,132,2019-01-07 10:20:11,2019-02-09 10:20:11,Air,4,2019-02-10 10:20:11,
7368,2857,278,5,7,13,430,617,676,2011-09-03 23:17:10,2011-10-24 23:17:10,Sea,2,2011-11-04 23:17:10,
7369,2834,95,3,1,58,196,150,830,2023-07-30 23:36:59,2023-09-23 23:36:59,Land,1,2023-09-29 23:36:59,
7370,1795,194,10,8,92,673,883,37,2017-06-22 17:22:52,2017-08-10 17:22:52,Land,3,2017-08-20 17:22:52,2017-09-17 17:22:52
7371,8070,424,6,10,46,121,156,69,2015-06-29 12:56:44,2015-07-30 12:56:44,Sea,2,2015-08-07 12:56:44,
7372,1965,248,7,1,89,926,44,298,2011-04-20 17:21:26,2011-06-08 17:21:26,Land,5,2011-06-19 17:21:26,
7373,2775,190,5,6,87,670,177,876,2018-01-10 23:44:06,2018-02-11 23:44:06,Land,2,2018-02-13 23:44:06,
7374,7523,66,3,7,2,255,511,787,2020-03-14 16:01:34,2020-05-12 16:01:34,Air,1,2020-05-16 16:01:34,
7375,4860,52,6,7,49,101,915,592,2012-11-09 03:52:25,2012-12-16 03:52:25,Land,1,2012-12-23 03:52:25,
7376,7141,333,5,8,61,848,873,354,2022-04-24 20:32:37,2022-06-03 20:32:37,Land,4,2022-06-06 20:32:37,
7377,4088,367,6,1,61,226,73,179,2011-05-24 10:32:36,2011-07-22 10:32:36,Air,3,2011-07-25 10:32:36,2011-07-27 10:32:36
7378,6432,466,6,5,42,12,407,558,2014-09-11 03:48:22,2014-10-12 03:48:22,Sea,4,2014-10-16 03:48:22,
7379,1735,491,1,3,91,576,251,421,2019-08-26 13:10:21,2019-10-08 13:10:21,Land,2,2019-10-20 13:10:21,
7380,8606,42,8,8,99,103,647,960,2021-05-05 19:02:59,2021-06-11 19:02:59,Sea,1,2021-06-19 19:02:59,
7381,3143,88,7,1,96,904,317,483,2011-11-25 12:44:49,2011-12-31 12:44:49,Sea,5,2012-01-11 12:44:49,
7382,8840,29,10,1,35,298,612,964,2011-07-15 02:52:48,2011-09-08 02:52:48,Sea,2,2011-09-14 02:52:48,
7383,2398,31,4,3,75,646,318,899,2014-05-25 18:59:38,2014-06-29 18:59:38,Sea,2,2014-07-01 18:59:38,
7384,7689,332,4,7,95,649,548,214,2023-11-19 20:41:51,2023-12-22 20:41:51,Land,5,2023-12-29 20:41:51,
7385,4088,474,4,6,86,481,908,490,2018-01-26 17:33:06,2018-03-20 17:33:06,Sea,2,2018-03-22 17:33:06,
7386,2869,136,1,7,2,766,558,924,2022-04-24 01:18:48,2022-06-06 01:18:48,Land,4,2022-06-19 01:18:48,
7387,6245,101,2,9,34,878,43,720,2012-12-16 01:07:53,2013-01-19 01:07:53,Air,4,2013-02-02 01:07:53,
7388,6789,366,1,4,82,314,773,663,2022-07-20 22:43:17,2022-09-07 22:43:17,Air,1,2022-09-18 22:43:17,
7389,2904,248,7,7,35,620,512,465,2020-03-02 02:05:29,2020-04-07 02:05:29,Land,3,2020-04-14 02:05:29,2020-05-11 02:05:29
7390,9514,387,10,10,79,31,918,766,2015-04-28 20:45:03,2015-06-27 20:45:03,Air,5,2015-07-08 20:45:03,
7391,6257,82,5,3,62,235,738,513,2014-12-31 18:25:36,2015-02-15 18:25:36,Air,2,2015-02-22 18:25:36,
7392,4216,8,3,2,55,661,367,881,2019-03-16 16:10:51,2019-05-07 16:10:51,Sea,4,2019-05-10 16:10:51,
7393,9307,160,4,6,38,432,985,611,2014-03-25 00:11:08,2014-05-09 00:11:08,Land,5,2014-05-17 00:11:08,
7394,8922,493,6,1,66,746,998,405,2020-08-28 16:16:21,2020-10-19 16:16:21,Land,4,2020-10-28 16:16:21,
