AllowanceID,EmployeeID,AllowanceType,Amount,AllowanceDate,Comment
5528,74,training,5187.69,2020-07-01 00:31:15,
5529,74,salary,1803.13,2020-10-30 00:31:15,
5530,74,annual bonus,8899.36,2020-12-15 00:31:15,
5531,74,salary,2179.07,2021-01-15 00:31:15,
5532,74,salary,1988.89,2021-04-30 00:31:15,
5533,74,training,7739.9,2021-07-01 00:31:15,
5534,74,salary,1941.16,2021-07-30 00:31:15,
5535,74,salary,1869.03,2021-10-15 00:31:15,
5536,74,annual bonus,7295.18,2021-12-15 00:31:15,
5537,74,salary,1893.84,2022-04-15 00:31:15,
5538,74,training,5129.85,2022-07-01 00:31:15,
5539,74,salary,2341.91,2022-07-15 00:31:15,
5540,74,salary,1741.37,2022-09-30 00:31:15,
5541,74,annual bonus,9190.74,2022-12-15 00:31:15,
5542,74,salary,1586.2,2022-12-30 00:31:15,
5543,74,salary,1032.94,2023-06-30 00:31:15,
5544,74,training,7836.87,2023-07-01 00:31:15,
5545,74,salary,1114.47,2023-09-15 00:31:15,
5546,74,salary,1562.88,2023-12-15 00:31:15,
5547,74,annual bonus,9540.6,2023-12-15 00:31:15,
5548,74,salary,2212.82,2024-03-15 00:31:15,
5549,74,training,4040.56,2024-07-01 00:31:15,
5550,74,salary,1268.02,2024-08-30 00:31:15,
5551,75,salary,,2010-10-15 00:31:15,leave
5552,75,annual bonus,9967.7,2010-12-15 00:31:15,
5553,75,salary,1725.87,2011-04-15 00:31:15,
5554,75,training,6185.93,2011-07-01 00:31:15,
5555,75,salary,1237.58,2011-07-15 00:31:15,
5556,75,salary,2389.87,2011-09-30 00:31:15,
5557,75,annual bonus,5147.75,2011-12-15 00:31:15,
5558,75,salary,1034.56,2011-12-30 00:31:15,
5559,75,salary,1228.52,2012-03-30 00:31:15,
5560,75,salary,1172.18,2012-06-15 00:31:15,
5561,75,training,5310.16,2012-07-01 00:31:15,
5562,75,salary,1329.64,2012-11-30 00:31:15,
5563,75,annual bonus,9698.3,2012-12-15 00:31:15,
5564,75,salary,1401.39,2013-02-15 00:31:15,
5565,75,salary,2429.84,2013-03-15 00:31:15,
5566,75,training,6205.99,2013-07-01 00:31:15,
5567,75,salary,1441.48,2013-08-30 00:31:15,
5568,75,salary,1743.7,2013-11-15 00:31:15,
5569,75,annual bonus,6999.31,2013-12-15 00:31:15,
5570,75,salary,1289.58,2014-05-30 00:31:15,
5571,75,training,6748.23,2014-07-01 00:31:15,
5572,75,salary,2330.97,2014-08-15 00:31:15,
5573,75,annual bonus,6963.74,2014-12-15 00:31:15,
5574,75,salary,1875.47,2015-01-30 00:31:15,
5575,75,salary,1467.38,2015-05-15 00:31:15,
5576,75,training,7815.05,2015-07-01 00:31:15,
5577,75,salary,1731.75,2015-10-30 00:31:15,
5578,75,annual bonus,7118.26,2015-12-15 00:31:15,
5579,75,salary,2120.62,2016-01-15 00:31:15,
5580,75,salary,1934.37,2016-04-15 00:31:15,
5581,75,training,5717.25,2016-07-01 00:31:15,
5582,75,salary,1850.71,2016-07-15 00:31:15,
5583,75,salary,1949.05,2016-09-30 00:31:15,
5584,75,annual bonus,5836.08,2016-12-15 00:31:15,
5585,75,salary,1050.64,2016-12-30 00:31:15,
5586,75,salary,1880.3,2017-06-30 00:31:15,
5587,75,training,7306.75,2017-07-01 00:31:15,
5588,75,salary,1967.65,2017-09-15 00:31:15,
5589,75,salary,,2017-12-15 00:31:15,sick
5590,75,annual bonus,9044.39,2017-12-15 00:31:15,
5591,75,salary,1644.08,2018-03-30 00:31:15,
5592,75,salary,1367.98,2018-06-15 00:31:15,
5593,75,training,5486.64,2018-07-01 00:31:15,
5594,75,salary,1217.56,2018-11-30 00:31:15,
5595,75,annual bonus,5048.16,2018-12-15 00:31:15,
5596,75,salary,2032.44,2019-02-15 00:31:15,
5597,75,salary,1320.66,2019-03-15 00:31:15,
5598,75,training,5286.24,2019-07-01 00:31:15,
5599,75,salary,1348.97,2019-08-30 00:31:15,
5600,75,salary,1425.42,2019-11-15 00:31:15,
5601,75,annual bonus,6087.1,2019-12-15 00:31:15,
5602,75,salary,1841.44,2020-05-15 00:31:15,
5603,75,training,7785.08,2020-07-01 00:31:15,
5604,75,salary,2211.14,2020-10-30 00:31:15,
5605,75,annual bonus,7869.17,2020-12-15 00:31:15,
5606,75,salary,1969.41,2021-01-15 00:31:15,
5607,75,salary,1652.81,2021-04-30 00:31:15,
5608,75,training,4792.6,2021-07-01 00:31:15,
5609,75,salary,1074.49,2021-07-30 00:31:15,
5610,75,salary,1070.19,2021-10-15 00:31:15,
5611,75,annual bonus,5596.18,2021-12-15 00:31:15,
5612,75,salary,1679.18,2022-04-15 00:31:15,
5613,75,training,6364.68,2022-07-01 00:31:15,
5614,75,salary,,2022-07-15 00:31:15,sick
5615,75,salary,1965.5,2022-09-30 00:31:15,
5616,75,annual bonus,9938.79,2022-12-15 00:31:15,
5617,75,salary,2367.46,2022-12-30 00:31:15,
5618,75,salary,2262.46,2023-06-30 00:31:15,
5619,75,training,7583.32,2023-07-01 00:31:15,
5620,75,salary,,2023-09-15 00:31:15,sick
5621,75,salary,1104.18,2023-12-15 00:31:15,
5622,75,annual bonus,9011.76,2023-12-15 00:31:15,
5623,75,salary,2084.88,2024-03-15 00:31:15,
5624,75,training,7014.77,2024-07-01 00:31:15,
5625,75,salary,1600.52,2024-08-30 00:31:15,
5626,76,salary,1469.76,2010-10-15 00:31:15,
5627,76,annual bonus,6966.24,2010-12-15 00:31:15,
5628,76,salary,2044.69,2011-04-15 00:31:15,
5629,76,training,7394.69,2011-07-01 00:31:15,
5630,76,salary,2450.73,2011-07-15 00:31:15,
5631,76,salary,1560.86,2011-09-30 00:31:15,
5632,76,annual bonus,5146.41,2011-12-15 00:31:15,
5633,76,salary,,2011-12-30 00:31:15,sick
5634,76,salary,2490.31,2012-03-30 00:31:15,
5635,76,salary,2086.38,2012-06-15 00:31:15,
5636,76,training,4352.07,2012-07-01 00:31:15,
5637,76,salary,2086.16,2012-11-30 00:31:15,
5638,76,annual bonus,9079.92,2012-12-15 00:31:15,
5639,76,salary,,2013-02-15 00:31:15,sick
5640,76,salary,1389.53,2013-03-15 00:31:15,
5641,76,training,4443.21,2013-07-01 00:31:15,
5642,76,salary,2420.72,2013-08-30 00:31:15,
5643,76,salary,1493.99,2013-11-15 00:31:15,
5644,76,annual bonus,9061.62,2013-12-15 00:31:15,
5645,76,salary,1404.87,2014-05-30 00:31:15,
5646,76,training,4551.05,2014-07-01 00:31:15,
5647,76,salary,1691.04,2014-08-15 00:31:15,
5648,76,annual bonus,9308.61,2014-12-15 00:31:15,
5649,76,salary,2129.55,2015-01-30 00:31:15,
5650,76,salary,2448.75,2015-05-15 00:31:15,
5651,76,training,5787.12,2015-07-01 00:31:15,
5652,76,salary,1183.56,2015-10-30 00:31:15,
5653,76,annual bonus,7888.85,2015-12-15 00:31:15,
5654,76,salary,1991.9,2016-01-15 00:31:15,
5655,76,salary,1482.87,2016-04-15 00:31:15,
5656,76,training,4903.32,2016-07-01 00:31:15,
5657,76,salary,1395.72,2016-07-15 00:31:15,
5658,76,salary,1124.19,2016-09-30 00:31:15,
5659,76,annual bonus,9363.49,2016-12-15 00:31:15,
5660,76,salary,1989.22,2016-12-30 00:31:15,
5661,76,salary,1308.84,2017-06-30 00:31:15,
5662,76,training,7887.06,2017-07-01 00:31:15,
5663,76,salary,,2017-09-15 00:31:15,sick
5664,76,salary,1702.23,2017-12-15 00:31:15,
5665,76,annual bonus,7437.74,2017-12-15 00:31:15,
5666,76,salary,1510.68,2018-03-30 00:31:15,
5667,76,salary,2142.4,2018-06-15 00:31:15,
5668,76,training,5253.44,2018-07-01 00:31:15,
5669,76,salary,2416.57,2018-11-30 00:31:15,
5670,76,annual bonus,8275.79,2018-12-15 00:31:15,
5671,76,salary,2271.71,2019-02-15 00:31:15,
5672,76,salary,1195.09,2019-03-15 00:31:15,
5673,76,training,5542.3,2019-07-01 00:31:15,
5674,76,salary,1678.65,2019-08-30 00:31:15,
5675,76,salary,1304.53,2019-11-15 00:31:15,
5676,76,annual bonus,5343.13,2019-12-15 00:31:15,
5677,76,salary,1634.64,2020-05-15 00:31:15,
5678,76,training,7805.98,2020-07-01 00:31:15,
5679,76,salary,1865.86,2020-10-30 00:31:15,
5680,76,annual bonus,7304.31,2020-12-15 00:31:15,
5681,76,salary,1160.76,2021-01-15 00:31:15,
5682,76,salary,1024.88,2021-04-30 00:31:15,
5683,76,training,5067.03,2021-07-01 00:31:15,
5684,76,salary,1714.36,2021-07-30 00:31:15,
5685,76,salary,1527.94,2021-10-15 00:31:15,
5686,76,annual bonus,7750.97,2021-12-15 00:31:15,
5687,76,salary,1531.64,2022-04-15 00:31:15,
5688,76,training,5587.71,2022-07-01 00:31:15,
5689,76,salary,1646.27,2022-07-15 00:31:15,
5690,76,salary,1662.01,2022-09-30 00:31:15,
5691,76,annual bonus,5245.62,2022-12-15 00:31:15,
5692,76,salary,1573.78,2022-12-30 00:31:15,
5693,76,salary,1290.9,2023-06-30 00:31:15,
5694,76,training,4706.58,2023-07-01 00:31:15,
5695,76,salary,1413.89,2023-09-15 00:31:15,
5696,76,salary,1777.93,2023-12-15 00:31:15,
5697,76,annual bonus,5249.31,2023-12-15 00:31:15,
5698,76,salary,1373.42,2024-03-15 00:31:15,
5699,76,training,4460.75,2024-07-01 00:31:15,
5700,76,salary,2342.59,2024-08-30 00:31:15,
5701,77,salary,1358.15,2010-10-15 00:31:15,
5702,77,annual bonus,6377.02,2010-12-15 00:31:15,
5703,77,salary,2323.9,2011-04-15 00:31:15,
5704,77,training,5618.24,2011-07-01 00:31:15,
5705,77,salary,1589.33,2011-07-15 00:31:15,
5706,77,salary,2236.1,2011-09-30 00:31:15,
5707,77,annual bonus,7475.36,2011-12-15 00:31:15,
5708,77,salary,1256.54,2011-12-30 00:31:15,
5709,77,salary,1955.35,2012-03-30 00:31:15,
5710,77,salary,,2012-06-15 00:31:15,sick
5711,77,training,6012.96,2012-07-01 00:31:15,
5712,77,salary,2050.71,2012-11-30 00:31:15,
5713,77,annual bonus,6526.32,2012-12-15 00:31:15,
5714,77,salary,2360,2013-02-15 00:31:15,
5715,77,salary,1472.67,2013-03-15 00:31:15,
5716,77,training,4749.38,2013-07-01 00:31:15,
5717,77,salary,2349.8,2013-08-30 00:31:15,
5718,77,salary,1019.1,2013-11-15 00:31:15,
5719,77,annual bonus,6669.94,2013-12-15 00:31:15,
5720,77,salary,1266.27,2014-05-30 00:31:15,
5721,77,training,4307.91,2014-07-01 00:31:15,
5722,77,salary,2018.8,2014-08-15 00:31:15,
5723,77,annual bonus,7969.43,2014-12-15 00:31:15,
5724,77,salary,2454.31,2015-01-30 00:31:15,
5725,77,salary,1732.46,2015-05-15 00:31:15,
5726,77,training,4437.54,2015-07-01 00:31:15,
5727,77,salary,2228.39,2015-10-30 00:31:15,
5728,77,annual bonus,9951.08,2015-12-15 00:31:15,
5729,77,salary,2253.04,2016-01-15 00:31:15,
5730,77,salary,1250.96,2016-04-15 00:31:15,
5731,77,training,4375.64,2016-07-01 00:31:15,
5732,77,salary,1456.9,2016-07-15 00:31:15,
5733,77,salary,1678.92,2016-09-30 00:31:15,
5734,77,annual bonus,9947.98,2016-12-15 00:31:15,
5735,77,salary,1386.01,2016-12-30 00:31:15,
5736,77,salary,,2017-06-30 00:31:15,leave
5737,77,training,5204.54,2017-07-01 00:31:15,
5738,77,salary,1500.61,2017-09-15 00:31:15,
5739,77,salary,1995.91,2017-12-15 00:31:15,
5740,77,annual bonus,9217.64,2017-12-15 00:31:15,
5741,77,salary,1726.53,2018-03-30 00:31:15,
5742,77,salary,1778.96,2018-06-15 00:31:15,
5743,77,training,4591.6,2018-07-01 00:31:15,
5744,77,salary,1615.48,2018-11-30 00:31:15,
5745,77,annual bonus,9969.44,2018-12-15 00:31:15,
5746,77,salary,,2019-02-15 00:31:15,leave
5747,77,salary,1539.13,2019-03-15 00:31:15,
5748,77,training,4775.37,2019-07-01 00:31:15,
5749,77,salary,2432.22,2019-08-30 00:31:15,
5750,77,salary,2448.18,2019-11-15 00:31:15,
5751,77,annual bonus,8393.33,2019-12-15 00:31:15,
5752,77,salary,2348.83,2020-05-15 00:31:15,
5753,77,training,7833.22,2020-07-01 00:31:15,
5754,77,salary,1790.36,2020-10-30 00:31:15,
5755,77,annual bonus,8394.65,2020-12-15 00:31:15,
5756,77,salary,2331.99,2021-01-15 00:31:15,
5757,77,salary,1625.94,2021-04-30 00:31:15,
5758,77,training,5237.29,2021-07-01 00:31:15,
5759,77,salary,1061.65,2021-07-30 00:31:15,
5760,77,salary,1514.91,2021-10-15 00:31:15,
5761,77,annual bonus,7166.86,2021-12-15 00:31:15,
5762,77,salary,1682.54,2022-04-15 00:31:15,
5763,77,training,7169.36,2022-07-01 00:31:15,
5764,77,salary,1432.61,2022-07-15 00:31:15,
5765,77,salary,1748.39,2022-09-30 00:31:15,
5766,77,annual bonus,7331.12,2022-12-15 00:31:15,
5767,77,salary,1225.34,2022-12-30 00:31:15,
5768,77,salary,1935.69,2023-06-30 00:31:15,
5769,77,training,5214.58,2023-07-01 00:31:15,
5770,77,salary,1432.39,2023-09-15 00:31:15,
5771,77,salary,,2023-12-15 00:31:15,leave
5772,77,annual bonus,9126.53,2023-12-15 00:31:15,
5773,77,salary,1185.15,2024-03-15 00:31:15,
5774,77,training,4020.36,2024-07-01 00:31:15,
5775,77,salary,1528.38,2024-08-30 00:31:15,
5776,78,salary,1074.85,2010-10-15 00:31:15,
5777,78,annual bonus,9392.73,2010-12-15 00:31:15,
5778,78,salary,2177.89,2011-04-15 00:31:15,
5779,78,training,7834.1,2011-07-01 00:31:15,
5780,78,salary,1841.12,2011-07-15 00:31:15,
5781,78,salary,2069.8,2011-09-30 00:31:15,
5782,78,annual bonus,8664.53,2011-12-15 00:31:15,
5783,78,salary,1648.08,2011-12-30 00:31:15,
5784,78,salary,,2012-03-30 00:31:15,leave
5785,78,salary,1373.09,2012-06-15 00:31:15,
5786,78,training,5544.96,2012-07-01 00:31:15,
5787,78,salary,1598.67,2012-11-30 00:31:15,
5788,78,annual bonus,9464.28,2012-12-15 00:31:15,
5789,78,salary,2380.29,2013-02-15 00:31:15,
5790,78,salary,1259.95,2013-03-15 00:31:15,
5791,78,training,7503.73,2013-07-01 00:31:15,
5792,78,salary,2206.57,2013-08-30 00:31:15,
5793,78,salary,2151.49,2013-11-15 00:31:15,
5794,78,annual bonus,7081.15,2013-12-15 00:31:15,
5795,78,salary,1299.28,2014-05-30 00:31:15,
5796,78,training,5189.34,2014-07-01 00:31:15,
5797,78,salary,2390.68,2014-08-15 00:31:15,
5798,78,annual bonus,5916.68,2014-12-15 00:31:15,
5799,78,salary,2173.61,2015-01-30 00:31:15,
5800,78,salary,1144.06,2015-05-15 00:31:15,
5801,78,training,6776.53,2015-07-01 00:31:15,
5802,78,salary,1755.72,2015-10-30 00:31:15,
5803,78,annual bonus,6787.44,2015-12-15 00:31:15,
5804,78,salary,1531.29,2016-01-15 00:31:15,
5805,78,salary,2442.17,2016-04-15 00:31:15,
5806,78,training,7650.23,2016-07-01 00:31:15,
5807,78,salary,1039.63,2016-07-15 00:31:15,
5808,78,salary,1132.64,2016-09-30 00:31:15,
5809,78,annual bonus,9533.34,2016-12-15 00:31:15,
5810,78,salary,2179.95,2016-12-30 00:31:15,
5811,78,salary,1559.67,2017-06-30 00:31:15,
5812,78,training,7599.65,2017-07-01 00:31:15,
5813,78,salary,2316.71,2017-09-15 00:31:15,
5814,78,salary,2267.66,2017-12-15 00:31:15,
5815,78,annual bonus,8349.73,2017-12-15 00:31:15,
5816,78,salary,1694.21,2018-03-30 00:31:15,
5817,78,salary,1777.01,2018-06-15 00:31:15,
5818,78,training,4338.64,2018-07-01 00:31:15,
5819,78,salary,1405.26,2018-11-30 00:31:15,
5820,78,annual bonus,5535.14,2018-12-15 00:31:15,
5821,78,salary,1891.51,2019-02-15 00:31:15,
5822,78,salary,1848.17,2019-03-15 00:31:15,
5823,78,training,7457.26,2019-07-01 00:31:15,
5824,78,salary,1182.16,2019-08-30 00:31:15,
5825,78,salary,1766.23,2019-11-15 00:31:15,
5826,78,annual bonus,8507.16,2019-12-15 00:31:15,
5827,78,salary,1774.4,2020-05-15 00:31:15,
5828,78,training,7869.11,2020-07-01 00:31:15,
5829,78,salary,1204.6,2020-10-30 00:31:15,
5830,78,annual bonus,8197.7,2020-12-15 00:31:15,
5831,78,salary,1232.16,2021-01-15 00:31:15,
5832,78,salary,2078.71,2021-04-30 00:31:15,
5833,78,training,7222.47,2021-07-01 00:31:15,
5834,78,salary,1935.5,2021-07-30 00:31:15,
5835,78,salary,1100.71,2021-10-15 00:31:15,
5836,78,annual bonus,9398.62,2021-12-15 00:31:15,
5837,78,salary,1779.73,2022-04-15 00:31:15,
5838,78,training,4414.43,2022-07-01 00:31:15,
5839,78,salary,1036.98,2022-07-15 00:31:15,
5840,78,salary,1586.07,2022-09-30 00:31:15,
5841,78,annual bonus,6499.32,2022-12-15 00:31:15,
5842,78,salary,1725.58,2022-12-30 00:31:15,
5843,78,salary,1352.39,2023-06-30 00:31:15,
5844,78,training,5041.09,2023-07-01 00:31:15,
5845,78,salary,1919.14,2023-09-15 00:31:15,
5846,78,salary,1987.24,2023-12-15 00:31:15,
5847,78,annual bonus,5731.09,2023-12-15 00:31:15,
5848,78,salary,1032.49,2024-03-15 00:31:15,
5849,78,training,6978.39,2024-07-01 00:31:15,
5850,78,salary,1361.02,2024-08-30 00:31:15,
5851,79,salary,2049.44,2010-10-15 00:31:15,
5852,79,annual bonus,7401.85,2010-12-15 00:31:15,
5853,79,salary,1434.17,2011-04-15 00:31:15,
5854,79,training,6355.06,2011-07-01 00:31:15,
5855,79,salary,1551.01,2011-07-15 00:31:15,
5856,79,salary,1578.73,2011-09-30 00:31:15,
5857,79,annual bonus,7319.35,2011-12-15 00:31:15,
5858,79,salary,2220.24,2011-12-30 00:31:15,
5859,79,salary,1425.13,2012-03-30 00:31:15,
5860,79,salary,1584.14,2012-06-15 00:31:15,
5861,79,training,4136.33,2012-07-01 00:31:15,
5862,79,salary,1975.63,2012-11-30 00:31:15,
5863,79,annual bonus,7221.95,2012-12-15 00:31:15,
5864,79,salary,2362.16,2013-02-15 00:31:15,
5865,79,salary,1208.96,2013-03-15 00:31:15,
5866,79,training,5833.4,2013-07-01 00:31:15,
5867,79,salary,1013.68,2013-08-30 00:31:15,
5868,79,salary,1750.96,2013-11-15 00:31:15,
5869,79,annual bonus,6053.69,2013-12-15 00:31:15,
5870,79,salary,2353.83,2014-05-30 00:31:15,
5871,79,training,6052.18,2014-07-01 00:31:15,
5872,79,salary,1261.75,2014-08-15 00:31:15,
5873,79,annual bonus,8279.01,2014-12-15 00:31:15,
5874,79,salary,1844.72,2015-01-30 00:31:15,
5875,79,salary,2288,2015-05-15 00:31:15,
5876,79,training,7139.84,2015-07-01 00:31:15,
5877,79,salary,1987.67,2015-10-30 00:31:15,
5878,79,annual bonus,5340.98,2015-12-15 00:31:15,
5879,79,salary,2258.99,2016-01-15 00:31:15,
5880,79,salary,2443.83,2016-04-15 00:31:15,
5881,79,training,4721.5,2016-07-01 00:31:15,
5882,79,salary,2062.75,2016-07-15 00:31:15,
5883,79,salary,1988.36,2016-09-30 00:31:15,
5884,79,annual bonus,8488.15,2016-12-15 00:31:15,
5885,79,salary,1883.28,2016-12-30 00:31:15,
5886,79,salary,1876.74,2017-06-30 00:31:15,
5887,79,training,4270.28,2017-07-01 00:31:15,
5888,79,salary,1044.28,2017-09-15 00:31:15,
5889,79,salary,1347.56,2017-12-15 00:31:15,
5890,79,annual bonus,7496.67,2017-12-15 00:31:15,
5891,79,salary,2018.98,2018-03-30 00:31:15,
5892,79,salary,1347.3,2018-06-15 00:31:15,
5893,79,training,7669.07,2018-07-01 00:31:15,
5894,79,salary,2193.41,2018-11-30 00:31:15,
5895,79,annual bonus,9402.9,2018-12-15 00:31:15,
5896,79,salary,2092.24,2019-02-15 00:31:15,
5897,79,salary,2459.98,2019-03-15 00:31:15,
5898,79,training,4247.71,2019-07-01 00:31:15,
5899,79,salary,,2019-08-30 00:31:15,sick
5900,79,salary,1662.29,2019-11-15 00:31:15,
5901,79,annual bonus,8155.84,2019-12-15 00:31:15,
5902,79,salary,1044.19,2020-05-15 00:31:15,
5903,79,training,4430.64,2020-07-01 00:31:15,
5904,79,salary,1674.26,2020-10-30 00:31:15,
5905,79,annual bonus,8186.34,2020-12-15 00:31:15,
5906,79,salary,1834.7,2021-01-15 00:31:15,
5907,79,salary,1736.65,2021-04-30 00:31:15,
5908,79,training,4901.99,2021-07-01 00:31:15,
5909,79,salary,2113.23,2021-07-30 00:31:15,
5910,79,salary,1792.79,2021-10-15 00:31:15,
5911,79,annual bonus,5430.01,2021-12-15 00:31:15,
5912,79,salary,1036.36,2022-04-15 00:31:15,
5913,79,training,4384.82,2022-07-01 00:31:15,
5914,79,salary,1049.86,2022-07-15 00:31:15,
5915,79,salary,1007.85,2022-09-30 00:31:15,
5916,79,annual bonus,7840.91,2022-12-15 00:31:15,
5917,79,salary,2296.74,2022-12-30 00:31:15,
5918,79,salary,2023.54,2023-06-30 00:31:15,
5919,79,training,6913.13,2023-07-01 00:31:15,
5920,79,salary,1792.23,2023-09-15 00:31:15,
5921,79,salary,1311.21,2023-12-15 00:31:15,
5922,79,annual bonus,7503.75,2023-12-15 00:31:15,
5923,79,salary,1534.73,2024-03-15 00:31:15,
5924,79,training,7413.69,2024-07-01 00:31:15,
5925,79,salary,2202.39,2024-08-30 00:31:15,
5926,80,salary,1938.21,2010-10-15 00:31:15,
5927,80,annual bonus,7845.19,2010-12-15 00:31:15,
5928,80,salary,1190.79,2011-04-15 00:31:15,
5929,80,training,4403.65,2011-07-01 00:31:15,
5930,80,salary,1748.07,2011-07-15 00:31:15,
5931,80,salary,,2011-09-30 00:31:15,leave
5932,80,annual bonus,9610.44,2011-12-15 00:31:15,
5933,80,salary,1377.07,2011-12-30 00:31:15,
5934,80,salary,1101.93,2012-03-30 00:31:15,
5935,80,salary,2452.17,2012-06-15 00:31:15,
5936,80,training,6301.42,2012-07-01 00:31:15,
5937,80,salary,2279.79,2012-11-30 00:31:15,
5938,80,annual bonus,7499.73,2012-12-15 00:31:15,
5939,80,salary,1598.83,2013-02-15 00:31:15,
5940,80,salary,2046.28,2013-03-15 00:31:15,
5941,80,training,5883.91,2013-07-01 00:31:15,
5942,80,salary,2376.09,2013-08-30 00:31:15,
5943,80,salary,1044.97,2013-11-15 00:31:15,
5944,80,annual bonus,6304.14,2013-12-15 00:31:15,
5945,80,salary,1501.81,2014-05-30 00:31:15,
5946,80,training,4557.15,2014-07-01 00:31:15,
5947,80,salary,1820.63,2014-08-15 00:31:15,
5948,80,annual bonus,9619.95,2014-12-15 00:31:15,
5949,80,salary,1995,2015-01-30 00:31:15,
5950,80,salary,1353.43,2015-05-15 00:31:15,
5951,80,training,7791.99,2015-07-01 00:31:15,
5952,80,salary,2356.49,2015-10-30 00:31:15,
5953,80,annual bonus,8827.11,2015-12-15 00:31:15,
5954,80,salary,1053.04,2016-01-15 00:31:15,
5955,80,salary,2424.86,2016-04-15 00:31:15,
5956,80,training,6449.73,2016-07-01 00:31:15,
5957,80,salary,1120.89,2016-07-15 00:31:15,
5958,80,salary,2419.9,2016-09-30 00:31:15,
5959,80,annual bonus,5208.66,2016-12-15 00:31:15,
5960,80,salary,1053.4,2016-12-30 00:31:15,
5961,80,salary,1975.51,2017-06-30 00:31:15,
5962,80,training,5213.67,2017-07-01 00:31:15,
5963,80,salary,2274.75,2017-09-15 00:31:15,
5964,80,salary,1032.16,2017-12-15 00:31:15,
5965,80,annual bonus,8867.29,2017-12-15 00:31:15,
5966,80,salary,2217.04,2018-03-30 00:31:15,
5967,80,salary,2290.44,2018-06-15 00:31:15,
5968,80,training,6951.69,2018-07-01 00:31:15,
5969,80,salary,1828.74,2018-11-30 00:31:15,
5970,80,annual bonus,8827.64,2018-12-15 00:31:15,
5971,80,salary,2043.16,2019-02-15 00:31:15,
5972,80,salary,1640.25,2019-03-15 00:31:15,
5973,80,training,5751.81,2019-07-01 00:31:15,
5974,80,salary,2345.72,2019-08-30 00:31:15,
5975,80,salary,1551.56,2019-11-15 00:31:15,
5976,80,annual bonus,7182.19,2019-12-15 00:31:15,
5977,80,salary,1086.88,2020-05-15 00:31:15,
5978,80,training,6354.47,2020-07-01 00:31:15,
5979,80,salary,1340.69,2020-10-30 00:31:15,
5980,80,annual bonus,9440.79,2020-12-15 00:31:15,
5981,80,salary,2189.77,2021-01-15 00:31:15,
5982,80,salary,,2021-04-30 00:31:15,sick
5983,80,training,7250.49,2021-07-01 00:31:15,
5984,80,salary,1114.92,2021-07-30 00:31:15,
5985,80,salary,,2021-10-15 00:31:15,leave
5986,80,annual bonus,8011.48,2021-12-15 00:31:15,
5987,80,salary,2335.64,2022-04-15 00:31:15,
5988,80,training,4518.86,2022-07-01 00:31:15,
5989,80,salary,1596.73,2022-07-15 00:31:15,
5990,80,salary,1984.89,2022-09-30 00:31:15,
5991,80,annual bonus,9690.91,2022-12-15 00:31:15,
5992,80,salary,1308.79,2022-12-30 00:31:15,
5993,80,salary,2220.14,2023-06-30 00:31:15,
5994,80,training,7435.04,2023-07-01 00:31:15,
5995,80,salary,1665.31,2023-09-15 00:31:15,
5996,80,salary,1550.4,2023-12-15 00:31:15,
5997,80,annual bonus,9343.99,2023-12-15 00:31:15,
5998,80,salary,1366.31,2024-03-15 00:31:15,
5999,80,training,5275.44,2024-07-01 00:31:15,
6000,80,salary,1812.13,2024-08-30 00:31:15,
6001,81,salary,1519.95,2010-10-15 00:31:15,
6002,81,annual bonus,9751.87,2010-12-15 00:31:15,
6003,81,salary,1729.31,2011-04-15 00:31:15,
6004,81,training,7648.2,2011-07-01 00:31:15,
6005,81,salary,2262.14,2011-07-15 00:31:15,
6006,81,salary,1457.41,2011-09-30 00:31:15,
6007,81,annual bonus,5613.62,2011-12-15 00:31:15,
6008,81,salary,2087.37,2011-12-30 00:31:15,
6009,81,salary,1053.8,2012-03-30 00:31:15,
6010,81,salary,1660.42,2012-06-15 00:31:15,
6011,81,training,7812.18,2012-07-01 00:31:15,
6012,81,salary,1031.93,2012-11-30 00:31:15,
6013,81,annual bonus,6351.22,2012-12-15 00:31:15,
6014,81,salary,1882.36,2013-02-15 00:31:15,
6015,81,salary,2447.64,2013-03-15 00:31:15,
6016,81,training,7418.3,2013-07-01 00:31:15,
6017,81,salary,,2013-08-30 00:31:15,leave
6018,81,salary,,2013-11-15 00:31:15,sick
6019,81,annual bonus,6896.26,2013-12-15 00:31:15,
6020,81,salary,1989.89,2014-05-30 00:31:15,
6021,81,training,6641.61,2014-07-01 00:31:15,
6022,81,salary,1046.96,2014-08-15 00:31:15,
6023,81,annual bonus,9685.18,2014-12-15 00:31:15,
6024,81,salary,2365.08,2015-01-30 00:31:15,
6025,81,salary,1504.33,2015-05-15 00:31:15,
6026,81,training,5050.13,2015-07-01 00:31:15,
6027,81,salary,2129.98,2015-10-30 00:31:15,
6028,81,annual bonus,5136.7,2015-12-15 00:31:15,
6029,81,salary,2088.68,2016-01-15 00:31:15,
6030,81,salary,2298.61,2016-04-15 00:31:15,
6031,81,training,7714.27,2016-07-01 00:31:15,
6032,81,salary,2128.6,2016-07-15 00:31:15,
6033,81,salary,1829.94,2016-09-30 00:31:15,
6034,81,annual bonus,9661.43,2016-12-15 00:31:15,
6035,81,salary,1431.13,2016-12-30 00:31:15,
6036,81,salary,1802.14,2017-06-30 00:31:15,
6037,81,training,6876.88,2017-07-01 00:31:15,
6038,81,salary,2153.52,2017-09-15 00:31:15,
